Year,S092
1961,20.310697533647897
1962,28.87184161137023
1963,25.59115435206468
1964,28.77461735176104
1965,21.23293491740901
1966,25.6034624194849
1967,29.018262947518195
1968,10.275310542495845
1969,7.795830054766341
1970,6.467874609647424
1971,31.271063886809287
1972,64.24478595024274
1973,65.5352873679864
1974,30.63044136171177
1975,197.69736449881543
1976,438.3227798132292
1977,159.42717768784917
1978,161.37217199264285
1979,147.3770440752795
1980,90.8408016044117
1981,106.3640990002396
1982,207.61768137585028
1983,382.3494348358886
1984,606.7359411957335
1985,625.8021403023716
1986,74.46149340307639
1987,127.086376406594
1988,388.4913389587641
1989,3057.628835673213
1990,2076.793473222132
1991,132.9532281427737
1992,11.920760241953076
1993,-1.4666599492073829
1994,2.849322534319868
1995,3.1651918596055566
1996,-0.0524222133086027
1997,-0.4639540284121466
1998,-1.7052052088351104
1999,-1.836587324863899
2000,1.037277263318188
2001,-1.095778846119515
2002,30.555281544398213
2003,10.4956080507191
2004,9.220651190261208
2005,8.840489895574024
2006,13.42627795867213
2007,0.149399250245835
2008,0.231711649813124
2009,0.153776493708921
2010,0.2091512427204699
2011,0.2370347218395929
2012,0.223148806733049
2013,0.239487984162746
2014,0.402829716315506
2015,0.265799916024707
2016,0.411193799882279
2017,0.260063792819079
2018,0.420336689575031
2019,0.491955790596612
2020,0.4008308780119929
2021,0.5380208776655541
2022,0.689938267692314
2023,1.36742358437599
2024,2.07605241734472
