Year,S082
1949,0.662601626
1950,0.6725559480000001
1951,0.6704663209999999
1952,0.669087137
1953,0.64
1954,0.647357724
1955,0.652096343
1956,0.608274648
1957,0.5929734360000001
1958,0.635193133
1959,0.638694639
1960,0.619707467
1961,0.640912436
1962,0.6424242419999999
1963,0.644444444
1964,0.629193643
1965,0.602761551
1966,0.5776458950000001
1967,0.578330893
1968,0.570377185
1969,0.5334224599999999
1970,0.502963976
1971,0.5316091949999999
1972,0.531465988
1973,0.5064391500000001
1974,0.4619047619999999
1975,0.509737511
1976,0.511799036
1977,0.488023282
1978,0.450880626
1979,0.3921354449999999
1980,0.359377762
1981,0.362186788
1982,0.366834917
1983,0.450546556000001
1984,0.463510848
1985,0.457749382000001
1986,0.477640438
1987,0.513821892
1988,0.528752925
1989,0.5198324910000001
1990,0.520123362
1991,0.543915828
1992,0.560272989
1993,0.548985115
1994,0.551920603
1995,0.539039381
1996,0.549853448
1997,0.543242479
1998,0.520753354
1999,0.504015461
2000,0.479123045
2001,0.504059458
2002,0.552578221
2003,0.566278404
2004,0.581880342
2005,0.584089646
2006,0.57525395
2007,0.525265996
2008,0.511574415
2009,0.5819687330000001
2010,0.6231974410000001
2011,262.6599999999962
2012,390.3487500000047
2013,369.4077499999949
2014,449.54725000000326
2015,537.9077500000021
2016,342.0502499999966
2017,470.4302500000013
2018,581.7927500000005
2019,521.776249999999
2020,-431.1715000000004
2021,1247.9069999999992
2022,543.5242500000022
2023,647.7874999999985
2024,634.7160000000003
2025,422.9462500000009
