Year,S087
1948,0.3146845373281579
1949,-0.1193329142047778
1950,0.4391864320248649
1951,0.0742394802643954
1952,-0.0865276119641254
1953,0.0166926363950819
1954,-0.013296796656494
1955,0.4683115288190786
1956,-0.1179289101561937
1957,-0.0449562585858918
1958,-0.0984397682431357
1959,0.3213454719068297
1960,-0.0051659491143817
1961,0.0697966879034338
1962,0.2458098044092056
1963,0.1685280262198505
1964,0.18526608515762
1965,0.2577875737446189
1966,0.1330682861076214
1967,-0.002242470632261
1968,0.1036734759554692
1969,-0.0090829713397683
1970,-0.1106014559446752
1971,0.1310239390940835
1972,0.1680963577361029
1973,0.1070033704367608
1974,-0.0766714361440778
1975,0.0512066582717176
1976,0.1788507473506982
1977,0.134696972032776
1978,0.1313083260557696
1979,0.0011555534987356
1980,-0.057693773752115
1981,0.1101630586613128
1982,-0.0334140131144302
1983,0.2066641506687715
1984,0.2570833910827757
1985,0.0826137755618744
1986,-0.0031225928221011
1987,0.1324324364308569
1988,0.1332554209737922
1989,0.0697487991037705
1990,0.0245439045866031
1991,0.0370140242977081
1992,0.074990776582276
1993,0.090080624814904
1994,0.1834304860350543
1995,0.1450524194274638
1996,0.2349682557005036
1997,0.1764878588973229
1998,0.0606996890475686
1999,0.1225433716858866
2000,0.0492621083355267
2001,0.0081704566531175
2002,0.077220454033274
2003,0.0997683827981149
2004,0.2339943861598234
2005,0.1660240209501684
2006,0.0960843363598162
2007,-0.074286320232904
2008,-0.1932362501238225
2009,0.1303451452797238
2010,0.3415192800486044
2011,0.0808058813126471
