Year,S080
1949,0.007624709707385
1950,0.0276658246795771
1951,0.0327653417312111
1952,0.141078850405305
1953,0.0238515210717276
1954,0.0428311585606959
1955,0.0392165111081898
1956,0.0373524624751341
1957,0.0323671276717339
1958,0.0553489128666702
1959,0.0307353098576474
1960,0.0405487293362941
1961,0.0623315447077259
1962,0.0669524115460511
1963,0.0749850593357807
1964,0.0776285864594714
1965,0.0821170797860317
1966,0.0479304710585781
1967,0.0680458310851556
1968,0.0702564718601717
1969,0.0413024124855745
1970,0.0487470161003606
1971,0.0768507728607887
1972,0.0922270044815192
1973,0.104859843282979
1974,0.0685001175598198
1975,0.0617186301643936
1976,0.0827081075304929
1977,0.0839225573078662
1978,0.0809979681054122
1979,0.0737307901907357
1980,0.0524416517055655
1981,0.0514459408568405
1982,0.0310078833330668
1983,0.0597902049536222
1984,0.0655225485203417
1985,0.0499432067515915
1986,0.0238083213297055
1987,7.86986692974293e-05
1988,0.0197521298045963
1989,0.0052389751834405
1990,-0.0116383701575575
1991,0.0005247800845613
1992,0.0030561906510238
1993,0.0079048610125664
1994,0.0141265050076305
1995,0.0231197645780258
1996,0.0191320532056577
1997,0.0250097117105049
1998,0.0133994611364141
1999,0.0002786156781022
2000,0.0103767573635537
2001,-0.0130243004177772
2002,-0.0133928306683485
2003,-0.0110109656747131
2004,0.0031653604435399
2005,-0.0006272461081502
2006,-0.0020897465061766
2007,0.010666282929163
2008,-0.0321425223693613
2009,-0.0552647543478489
2010,-0.0157786916853344
