Year,S008
1790,30.636237897648684
1791,31.466113416320884
1792,32.05394190871369
1793,33.160442600276625
1794,36.79114799446749
1795,42.08160442600276
1796,44.29460580912863
1797,42.63485477178423
1798,41.21715076071922
1799,41.21715076071922
1800,42.08160442600276
1801,42.63485477178423
1802,35.92669432918395
1803,37.89764868603043
1804,39.55739972337482
1805,39.28077455048409
1806,40.94052558782849
1807,38.72752420470263
1808,42.08160442600276
1809,41.21715076071922
1810,41.21715076071922
1811,44.01798063623789
1812,44.57123098201936
1813,53.4923928077455
1814,58.78284923928077
1815,51.55601659751037
1816,47.0954356846473
1817,44.57123098201936
1818,42.63485477178423
1819,42.63485477178423
1820,39.28077455048409
1821,37.89764868603043
1822,39.28077455048409
1823,35.09681881051176
1824,32.33056708160442
1825,33.160442600276625
1826,33.160442600276625
1827,33.43706777316736
1828,31.77731673582296
1829,31.18948824343015
1830,30.912863070539416
1831,28.97648686030429
1832,28.69986168741356
1833,28.146611341632088
1834,28.69986168741356
1835,29.52973720608575
1836,31.18948824343015
1837,32.05394190871369
1838,31.18948824343015
1839,31.18948824343015
1840,28.97648686030429
1841,29.253112033195023
1842,27.31673582295989
1843,24.792531120331947
1844,25.069156293222683
1845,25.34578146611341
1846,25.622406639004147
1847,27.59336099585062
1848,26.452282157676347
1849,25.622406639004147
1850,26.17565698478561
1851,25.622406639004147
1852,25.89903181189488
1853,25.89903181189488
1854,28.146611341632088
1855,28.97648686030429
1856,28.423236514522824
1857,29.253112033195023
1858,27.59336099585062
1859,27.869986168741352
1860,27.869986168741352
1861,29.52973720608575
1862,33.71369294605809
1863,42.08160442600276
1864,52.6625172890733
1865,54.59889349930843
1866,53.21576763485477
1867,49.585062240663895
1868,47.64868603042876
1869,45.67773167358229
1870,43.74135546334716
1871,40.94052558782849
1872,40.94052558782849
1873,40.11065006915629
1874,38.17427385892116
1875,36.79114799446749
1876,35.92669432918395
1877,35.09681881051176
1878,33.43706777316736
1879,33.43706777316736
1880,34.26694329183955
1881,34.26694329183955
1882,34.26694329183955
1883,33.57538035961273
1884,32.88381742738589
1885,32.2268326417704
1886,31.535269709543563
1887,31.881051175656985
1888,31.881051175656985
1889,30.843706777316733
1890,30.49792531120332
1891,30.49792531120332
1892,30.49792531120332
1893,30.152143845089903
1894,28.83817427385892
1895,28.146611341632088
1896,28.146611341632088
1897,27.800829875518662
1898,27.800829875518662
1899,27.800829875518662
1900,28.146611341632088
1901,28.492392807745503
1902,28.83817427385892
1903,29.495159059474407
1904,29.84094052558783
1905,29.495159059474407
1906,30.152143845089903
1907,31.500691562932225
1908,30.843706777316733
1909,30.49792531120332
1910,31.846473029045644
1911,31.846473029045644
1912,32.50345781466113
1913,33.19502074688796
1914,33.50622406639004
1915,33.67911479944675
1916,36.79114799446749
1917,44.32918395573997
1918,52.0746887966805
1919,59.82019363762102
1920,69.29460580912863
1921,61.89488243430151
1922,57.98755186721991
1923,59.024896265560166
1924,59.128630705394194
1925,60.61549100968188
1926,61.203319502074685
1927,60.06224066390041
1928,59.232365145228215
1929,59.232365145228215
1930,57.74550484094052
1931,52.6625172890733
1932,47.233748271092665
1933,44.81327800829875
1934,46.30013831258644
1935,47.47579529737206
1936,47.9253112033195
1937,49.65421853388658
1938,48.72060857538035
1939,48.02904564315352
1940,48.513139695712304
1941,50.933609958506224
1942,56.36237897648686
1943,59.82019363762102
1944,60.85753803596128
1945,62.24066390041494
1946,67.56569847856154
1947,77.2475795297372
1948,83.26417704011064
1949,82.4688796680498
1950,83.26417704011064
1951,89.83402489626556
1952,91.80497925311202
1953,92.49654218533884
1954,92.9460580912863
1955,92.60027662517288
1956,93.98340248962656
1957,97.3374827109267
1958,100.0
1959,100.8298755186722
1960,102.42047026279393
1961,103.45781466113417
1962,104.63347164591976
1963,105.87828492392808
1964,107.29598893499308
1965,109.1286307053942
1966,112.24066390041492
1967,115.49100968188104
1968,120.33195020746884
1969,126.79806362378976
1970,134.30152143845092
1971,140.07607192254494
1972,144.7095435684647
1973,153.69986168741357
1974,170.57399723374826
1975,186.1687413554633
1976,196.88796680497924
1977,209.5781466113416
1978,225.5186721991701
1979,250.93360995850617
1980,284.8547717842324
1981,314.4190871369294
1982,333.6791147994467
1983,344.39834024896265
1984,359.26694329183954
1985,372.0608575380359
1986,378.97648686030425
1987,392.8077455048409
1988,409.0594744121715
1989,428.7690179806362
1990,451.93637621023504
1991,470.9543568464729
1992,485.1313969571231
1993,499.65421853388654
1994,512.4481327800829
1995,526.9709543568464
1996,542.5311203319502
1997,554.9792531120331
1998,563.6237897648685
1999,576.0719225449516
2000,595.4356846473029
2001,612.3789764868603
2002,622.060857538036
2003,636.237897648686
2004,653.1811894882434
2005,675.311203319502
2006,697.0954356846472
2007,716.9432918395573
2008,744.4674965421852
2009,741.8395573997233
2010,754.0110650069156
