Year,S050
1988,0.1694352789007891
1989,0.1902679347729965
1990,0.0208181972742036
1991,-0.0366476277987711
1992,0.1196404841596397
1993,0.0795588668454935
1994,0.122338692142823
1995,0.1100299424014389
1996,0.0574025514880649
1997,0.1108145753052413
1998,-0.0018695475125513
1999,0.1114396978013285
2000,-0.0099808586106686
2001,-0.0329879439414868
2002,0.1785888684576475
2003,0.0168319572459066
2004,0.2572588723600336
2005,0.2373582141843706
2006,3.42327829238824
2007,2.107437919357165
2008,3.963734328940826
2009,-6.926096089088991
2010,2.080430340677393
2011,2.656241333291645
2012,-0.3209582826737919
2013,1.083327123203369
2014,0.6964093263242224
2015,-6.525705785683975
2016,-1.5368593392168952
2017,4.287135836044861
2018,2.323101229186123
2019,-1.2828049210384256
2020,-3.269671136144101
2021,6.723251343840573
2022,5.126099211586369
2023,-2.3522684326732493
2024,-0.630275915240981
