Year,S095
1947,40.21509937740957
1948,42.07413691998653
1949,43.03609527255487
1950,46.56951427965415
1951,48.0480105802942
1952,49.41047299404858
1953,51.17094411658287
1954,52.25642241325532
1955,54.42238830178791
1956,54.45732323547393
1957,56.17786871950992
1958,57.72748256372506
1959,59.92214500492832
1960,60.96769766310247
1961,63.09249023693371
1962,65.9796129708418
1963,68.55980735879425
1964,70.87798974410161
1965,73.38457123607282
1966,76.36402200900822
1967,78.03341276871826
1968,80.6972014622765
1969,81.09146714244719
1970,82.70221712061286
1971,86.10837315499882
1972,88.88819573544272
1973,91.59191006749928
1974,90.15333940535751
1975,93.31744625634757
1976,96.25198068597236
1977,97.8864365119964
1978,98.96567642765348
1979,98.94696128460744
1980,98.75481914933437
1981,100.7860360079352
1982,100.0
1983,103.55962020736376
1984,106.32072764476165
1985,108.71127524984716
1986,111.88286815805562
1987,112.45679921146863
1988,114.17110631448926
1989,115.29651024966005
1990,117.75692772211757
1991,119.65464322698972
1992,124.76762030717788
1993,125.25421402637588
1994,126.4644599433555
1995,126.6328962307702
1996,130.37467716378245
1997,132.85006675067686
1998,136.59184768368914
1999,140.78903043082258
2000,146.27755804813535
2001,150.6431770826835
2002,157.42180189397246
2003,163.46554542165217
2004,168.26785112727543
2005,171.12378195610674
2006,172.80814483025364
2007,175.89489575665326
2008,179.6054847845887
2009,186.37163283384692
2010,186.9806469244287
2011,188.8080307632466
2012,187.609130338153
