Year,S059
1947,65.30210635414014
1948,58.51071190337079
1949,58.8609005037037
1950,63.13404494382022
1951,72.12025939354838
1952,80.55935384845816
1953,85.63988087741934
1954,82.77786769792532
1955,114.43339482706764
1956,131.76765489440993
1957,128.34288974670488
1958,115.02845077615896
1959,151.99334891009175
1960,158.57955251348315
1961,163.8053908
1962,189.8692244845953
1963,178.5553470316832
1964,208.47948830368765
1965,232.5840808130672
1966,248.666966369906
1967,220.03909437596303
1968,239.7168808022536
1969,247.6059659515152
1970,209.3197458162162
1971,207.3639495943262
1972,222.2321334345114
1973,244.7552629442509
1974,180.5866141155488
1975,119.9566490197015
1976,151.52739812436073
1977,152.41619674317926
1978,124.85122792850596
1979,127.8421371337187
1980,131.09539313450458
1981,143.5520411662146
1982,120.07242855346988
1983,149.34194132307695
1984,173.103368040146
1985,177.9199012564364
1986,213.8426643421328
1987,270.1029626189933
1988,249.76296572927055
1989,279.3232549361613
1990,327.3721377645888
1991,309.5634822139304
1992,399.675023231173
1993,418.223832236817
1994,452.95119873134666
1995,443.9474711129223
1996,595.8867594748639
1997,755.8722257176998
1998,975.64009923527
1999,1284.6459493560185
2000,1467.530324817807
2001,1376.177566951094
2002,1184.0198027818326
2003,932.1634410527922
2004,1111.6366590120003
2005,1199.21
2006,1218.3164556819784
2007,1339.6177512906045
2008,1369.933615781502
2009,812.5385141668892
2010,1060.0768890114484
2011,1185.7714421997969
2012,1185.1945038474455
2013,1334.0793453176534
