Year,S221
1947,0.684669876212078
1948,0.694674106613144
1949,0.6005033790022022
1950,0.6569891215660126
1951,0.6502339297442505
1952,0.6068712214783908
1953,0.6031519065681555
1954,0.5556906753806325
1955,0.6037407038283239
1956,0.573899202822226
1957,0.5318682177461707
1958,0.4783444646087522
1959,0.5197492092829586
1960,0.5096662412166673
1961,0.5060137291473112
1962,0.5313521253121632
1963,0.5400556384162706
1964,0.5570308530395625
1965,0.5739533635194033
1966,0.5801215158360993
1967,0.5546392269833118
1968,0.5607600839084617
1969,0.5499003097955506
1970,0.5091496873545042
1971,0.4980363953498254
1972,0.5017871763921236
1973,0.5110540354078623
1974,0.4798091848959495
1975,0.4181789085519579
1976,0.4244923204104592
1977,0.4315750423052649
1978,0.4386713958633519
1979,0.4262806775048873
1980,0.3963148742496002
1981,0.3897848456371847
1982,0.3541198484810011
1983,0.3582903151007794
1984,0.3881394689215244
1985,0.3870490907462801
1986,0.3785335988861281
1987,0.386510222847655
1988,0.3920471231265223
1989,0.3873921350666047
1990,0.3806054726188986
1991,0.3690118387615291
1992,0.3758188547788688
1993,0.3769065142418543
1994,0.3850648016194496
1995,0.3799768049895175
1996,0.3854535087665795
1997,0.3926415987168979
1998,0.392765621743929
1999,0.3953214264381438
2000,0.3971848144916123
2001,0.3694578421412233
2002,0.3558301831975948
2003,0.3532770896486034
2004,0.3631892209674257
2005,0.3593088398392045
2006,0.3495058147859965
2007,0.3271994314902025
2008,0.3028818430301779
2009,0.2765697936954633
2010,0.3020314993632902
2011,0.3081579823837629
