Year,S051
1947,0.1532607736431828
1948,0.1668219627040593
1949,0.1399264465965497
1950,0.167657174387081
1951,0.1681878731731527
1952,0.1464735622462787
1953,0.1379249238372822
1954,0.1301467147752734
1955,0.1586783266434318
1956,0.1399365360490001
1957,0.1258352924827127
1958,0.1082832882949313
1959,0.1322956944640844
1960,0.1235448116065948
1961,0.1234322412463831
1962,0.1367940042707784
1963,0.1441026105799619
1964,0.1535994088939882
1965,0.16562060705459
1966,0.1657943900464663
1967,0.1473738918618074
1968,0.1452228248079587
1969,0.1256366408086168
1970,0.0977888057071085
1971,0.103477393832546
1972,0.1078530524527568
1973,0.1067493579674883
1974,0.0833658970464559
1975,0.0830048182992271
1976,0.0911866325996162
1977,0.0982730142878131
1978,0.0994316245376604
1979,0.0851163062575728
1980,0.0634882153132117
1981,0.0638712346730378
1982,0.0502704655305658
1983,0.0612448221733194
1984,0.0750589320808985
1985,0.0739388020093958
1986,0.0654872418116021
1987,0.0727068942045989
1988,0.0803905180164477
1989,0.0736318125929837
1990,0.0697852777003198
1991,0.070401937119076
1992,0.0772304729075707
1993,0.0829830070761049
1994,0.0937040556773933
1995,0.1008842247026456
1996,0.1084685786758945
1997,0.114804900392909
1998,0.1001235817349183
1999,0.0985571757223445
2000,0.0859503756322684
2001,0.0751236746117429
2002,0.0833725002102658
2003,0.0915024997808944
2004,0.1147366644104363
2005,0.1234104296665064
2006,0.1262311943425712
2007,0.1002403797726792
2008,0.0700204699393572
2009,0.0765690655028979
2010,0.1040980737055071
2011,0.1088527987902215
