Year,S099
1947,0.1437460364054025
1948,0.1639635207520729
1949,0.1369728251198376
1950,0.1622841654864254
1951,0.1598319376178753
1952,0.136202164687798
1953,0.1280451619832189
1954,0.117617301564283
1955,0.1435878447213399
1956,0.1255092604432955
1957,0.112054004990328
1958,0.0950543175924886
1959,0.113812255694978
1960,0.1057030783088954
1961,0.1051665795581391
1962,0.1160778924931702
1963,0.1214306920317796
1964,0.1281373859191596
1965,0.1381820900694508
1966,0.1378025025973034
1967,0.1247415943691693
1968,0.1238522972669269
1969,0.112493428653347
1970,0.0933168237273528
1971,0.0956335405737125
1972,0.0984145512000635
1973,0.0985066320738372
1974,0.0845081359668314
1975,0.0802629035249366
1976,0.0828224734011403
1977,0.0861588528600379
1978,0.0878592468885134
1979,0.0801045969941688
1980,0.0673608836384091
1981,0.0696323145728343
1982,0.0598760205203428
1983,0.0652764851094288
1984,0.0770929556450637
1985,0.0756996486776697
1986,0.0689925510699552
1987,0.0725227229251036
1988,0.0773267097108481
1989,0.0759369492482878
1990,0.0720007351053663
1991,0.0693757254495146
1992,0.0691007114859273
1993,0.0696181531750524
1994,0.075209740086175
1995,0.0787771925426098
1996,0.0829978108581585
1997,0.0860398752645587
1998,0.0793794459822517
1999,0.0787578405987496
2000,0.0737550490621073
2001,0.0659292913870848
2002,0.0655206788884379
2003,0.0671296416385874
2004,0.0775171954142376
2005,0.082195330303336
2006,0.0822217499484464
2007,0.0710242193356606
2008,0.0559493146881688
2009,0.0579402451178832
2010,0.0728765477472786
2011,0.0753731040793664
