Year,S078
1988,0.0563776633420756
1989,0.0300097857997172
1990,0.0213589499982405
1991,-0.0107662096051815
1992,0.0463893290612429
1993,0.0480438002363081
1994,0.0737559147638857
1995,0.0464930570959583
1996,0.0610877951587605
1997,0.0494073778132906
1998,0.039758883248731
1999,0.0578277372975479
2000,0.0316830312330536
2001,-0.0099757316841315
2002,0.0455464558034452
2003,0.0311267651285154
2004,0.0392401349567259
2005,0.0082372987306291
2006,0.0315399999999999
2007,0.008298272485798
2008,-0.0559273146812807
2009,-0.072001059138635
2010,0.1082931861330289
2011,0.014397322533691
