Year,S020
1800,19.37123850991775
1801,19.37123850991775
1802,19.37123850991775
1803,19.37123850991775
1804,19.37123850991775
1805,19.37123850991775
1806,19.37123850991775
1807,19.37123850991775
1808,19.37123850991775
1809,19.37123850991775
1810,19.37123850991775
1811,19.37123850991775
1812,19.37123850991775
1813,19.37123850991775
1814,20.08055152394775
1815,21.619061441702947
1816,20.92972907595549
1817,19.441170778906624
1818,19.37123850991775
1819,19.37123850991775
1820,19.37123850991775
1821,19.37123850991775
1822,19.37123850991775
1823,19.37123850991775
1824,19.37123850991775
1825,19.37123850991775
1826,19.37123850991775
1827,19.37123850991775
1828,19.37123850991775
1829,19.37123850991775
1830,19.37123850991775
1831,19.37123850991775
1832,19.37123850991775
1833,19.37123850991775
1834,19.92070633768747
1835,20.66998064828253
1836,20.66998064828253
1837,21.619061441702947
1838,20.83981615868408
1839,20.649999999999995
1840,20.649999999999995
1841,20.649999999999995
1842,20.649999999999995
1843,20.649999999999995
1844,20.649999999999995
1845,20.649999999999995
1846,20.649999999999995
1847,20.649999999999995
1848,20.649999999999995
1849,20.649999999999995
1850,20.649999999999995
1851,20.649999999999995
1852,20.649999999999995
1853,20.649999999999995
1854,20.649999999999995
1855,20.649999999999995
1856,20.649999999999995
1857,20.6799709724238
1858,20.649999999999995
1859,20.649999999999995
1860,20.649999999999995
1861,20.649999999999995
1862,23.39733913884857
1863,29.990953072085144
1864,41.98933236574745
1865,32.48853410740203
1866,29.101814223512328
1867,28.542356071601358
1868,28.85205611998064
1869,27.463401064344456
1870,23.7270198355104
1871,23.06765844218674
1872,23.217513304305758
1873,23.497242380261245
1874,22.967755200774064
1875,23.7270198355104
1876,23.02769714562167
1877,21.639042089985484
1878,20.819835510401543
1879,20.649999999999995
1880,20.649999999999995
1881,20.649999999999995
1882,20.649999999999995
1883,20.649999999999995
1884,20.649999999999995
1885,20.649999999999995
1886,20.649999999999995
1887,20.649999999999995
1888,20.649999999999995
1889,20.649999999999995
1890,20.649999999999995
1891,20.649999999999995
1892,20.649999999999995
1893,20.649999999999995
1894,20.649999999999995
1895,20.649999999999995
1896,20.649999999999995
1897,20.649999999999995
1898,20.649999999999995
1899,20.649999999999995
1900,20.649999999999995
1901,20.649999999999995
1902,20.649999999999995
1903,20.649999999999995
1904,20.649999999999995
1905,20.649999999999995
1906,20.649999999999995
1907,20.649999999999995
1908,20.649999999999995
1909,20.649999999999995
1910,20.649999999999995
1911,20.649999999999995
1912,20.649999999999995
1913,20.649999999999995
1914,20.649999999999995
1915,20.649999999999995
1916,20.649999999999995
1917,20.649999999999995
1918,20.649999999999995
1919,20.649999999999995
1920,20.649999999999995
1921,20.649999999999995
1922,20.649999999999995
1923,20.649999999999995
1924,20.649999999999995
1925,20.649999999999995
1926,20.649999999999995
1927,20.649999999999995
1928,20.649999999999995
1929,20.649999999999995
1930,20.65
1931,20.649999999999995
1932,20.649999999999995
1933,24.416352201257855
1934,34.90619254958877
1935,34.966134494436375
1936,34.966134494436375
1937,34.966134494436375
1938,34.966134494436375
1939,34.966134494436375
1940,34.966134494436375
1941,34.966134494436375
1942,34.966134494436375
1943,34.966134494436375
1944,34.966134494436375
1945,34.966134494436375
1946,34.966134494436375
1947,34.966134494436375
1948,34.966134494436375
1949,34.966134494436375
1950,34.966134494436375
1951,34.966134494436375
1952,34.966134494436375
1953,34.966134494436375
1954,34.966134494436375
1955,34.966134494436375
1956,34.966134494436375
1957,34.966134494436375
1958,34.966134494436375
1959,34.966134494436375
1960,34.966134494436375
1961,34.966134494436375
1962,34.966134494436375
1963,34.966134494436375
1964,34.966134494436375
1965,34.966134494436375
1966,34.966134494436375
1967,34.966134494436375
1968,39.22201257861634
1969,41.469835510401545
1970,36.37477019835509
1971,41.210087082728585
1972,58.543299467827765
1973,97.71536042573776
1974,159.58543783260762
1975,161.33374455732942
1976,124.71
1977,147.78
1978,193.39
1979,304.83
1980,614.61
1981,459.26
1982,375.28
1983,423.61
1984,360.5
1985,317.18
1986,367.72
1987,446.28
1988,436.79
1989,380.74
1990,383.32
1991,362.1
1992,343.86
1993,360.0
1994,384.12
1995,384.05
1996,387.82
1997,330.98
1998,294.12
1999,278.55
2000,279.1
2001,272.67
2002,309.66
2003,362.9098393574296
2004,409.1718253968255
2005,444.4722000000002
2006,603.92
2007,695.3934262948209
2008,871.652519379845
2009,950.7167343727126
