Year,S024
1780,88.74371859296483
1781,90.15075376884424
1782,98.29659318637276
1783,95.59118236472946
1784,90.1
1785,89.3
1786,91.02836879432624
1787,96.35342789598108
1788,91.128841607565
1789,97.15721040189123
1790,96.9562647754137
1791,97.35815602836878
1792,95.65011820330967
1793,104.89361702127658
1794,106.903073286052
1795,124.6867612293144
1796,125.99290780141844
1797,115.24231678486996
1798,116.6
1799,134.9174528301887
1800,162.71713615023475
1801,161.67832167832165
1802,130.16241299303948
1803,130.7315668202765
1804,130.91169724770643
1805,143.38876146788988
1806,139.71153846153848
1807,134.72595078299776
1808,146.7754424778761
1809,155.33842794759826
1810,152.10043196544277
1811,128.64643545279384
1812,137.1167883211679
1813,134.65711805555554
1814,135.4126679462572
1815,119.49398797595192
1816,124.86811926605502
1817,140.25981524249423
1818,143.38963963963965
1819,134.90825688073392
1820,124.7
1821,107.7
1822,95.2240566037736
1823,105.89834515366428
1824,110.62056737588652
1825,122.3879716981132
1826,108.51063829787232
1827,107.80732860520092
1828,104.59219858156028
1829,103.74410377358492
1830,102.34080188679243
1831,102.9
1832,99.03301886792453
1833,95.9257075471698
1834,93.62028301886792
1835,91.51533018867924
1836,103.04245283018868
1837,102.14033018867924
1838,105.9492924528302
1839,112.7
1840,110.96108490566036
1841,105.74882075471696
1842,96.126179245283
1843,86.30306603773585
1844,87.80660377358491
1845,90.2122641509434
1846,93.11910377358492
1847,104.84669811320757
1848,88.60849056603773
1849,79.98820754716981
1850,79.58726415094341
1851,77.48231132075472
1852,80.58962264150944
1853,98.13089622641508
1854,105.44811320754717
1855,104.34551886792453
1856,104.34551886792453
1857,108.45518867924528
1858,94.02122641509432
1859,97.12853773584904
1860,102.34080188679243
1861,101.2382075471698
1862,104.34551886792453
1863,106.4504716981132
1864,108.45518867924528
1865,104.34551886792453
1866,105.44811320754717
1867,103.34316037735849
1868,102.34080188679243
1869,101.2382075471698
1870,99.23349056603772
1871,103.34316037735849
1872,112.66509433962264
1873,114.66981132075472
1874,105.44811320754717
1875,99.23349056603772
1876,98.13089622641508
1877,97.12853773584904
1878,89.91155660377359
1879,85.80188679245283
1880,90.91391509433964
1881,87.80660377358491
1882,86.80424528301887
1883,84.69929245283019
1884,78.58490566037737
1885,74.375
1886,71.26768867924527
1887,70.26533018867923
1888,72.37028301886792
1889,74.375
1890,74.375
1891,74.2
1892,70.1
1893,70.1
1894,65.05306603773586
1895,64.05070754716981
1896,62.9
1897,63.9
1898,66.0
1899,70.26533018867923
1900,77.3
1901,72.2
1902,71.26768867924527
1903,74.1
1904,72.2
1905,74.375
1906,79.4
1907,82.5
1908,75.3
1909,76.47995283018868
1910,80.58962264150944
1911,82.69457547169812
1912,87.80660377358491
1913,87.80660377358491
1914,87.80660377358491
1915,111.5625
1916,140.53066037735846
1917,184.93514150943395
1918,198.36674528301887
1919,200.6
1920,194.67256637168143
1921,126.94392523364488
1922,122.94967880085652
1923,125.33259423503326
1924,129.85607675906184
1925,139.54332552693208
1926,129.9
1927,125.8
1928,123.7
1929,118.8
1930,100.0
1931,78.5745140388769
1932,59.42796610169492
1933,55.44070512820514
1934,52.1984011627907
1935,51.76511954992968
1936,55.65620542082739
1937,63.50852272727273
1938,55.91164095371669
1939,54.36410240363497
1940,66.95215739896703
1941,73.9692418717713
1942,78.90975387420234
1943,80.16002354907302
1944,82.5091461561833
1945,84.70252582801558
1946,81.96428571428571
1947,89.75595238095238
1948,102.60714285714285
1949,107.61607142857144
1950,85.02448861999423
1951,125.37683664649956
1952,128.14025496974935
1953,129.19644915010082
1954,129.05825228832953
1955,131.88547557840616
1956,138.07399999999998
1957,142.15429184549356
1958,143.48012108262105
1959,144.03151895126814
1960,145.18532454648525
1961,149.06315789473686
1962,153.14299857549855
1963,154.71017383870048
1964,159.29397264177828
1965,167.0335895246228
1966,170.8666761444413
1967,170.4800724637681
1968,140.74530240372192
1969,137.69110489170114
1970,169.2337228714524
1971,165.20833333333337
1972,125.0666265474553
1973,78.60731350184957
1974,56.600200929298005
1975,65.93718482176128
1976,76.50000000000001
1977,74.31063525901108
1978,68.45685482026752
1979,52.81195061792056
1980,33.12712036498498
1981,41.89924330853381
1982,47.898787757604346
1983,38.819772036210416
1984,42.25325713137272
1985,49.46086881418415
1986,48.9606544442708
1987,46.49124161658282
1988,53.45486206244142
1989,59.14099382070549
1990,67.80672107107975
1991,75.24428984959474
1992,81.74086690587299
1993,68.80662550430901
1994,67.40034555681954
1995,72.38053980948263
1996,72.6604520349424
1997,90.241598571618
1998,103.40058376188368
1999,107.73995697082364
2000,103.50482524660082
2001,101.1656876058192
2002,92.52365783881808
2003,87.52016741399856
2004,88.8564198628415
2005,83.62902792364845
2006,63.75446515112396
2007,61.98464196319097
2008,48.79130118791865
2009,37.73162455822653
2010,30.80761778019886
