Year,S070
1948,0.531088362225344
1949,0.534703109232092
1950,0.538269146775613
1951,0.541732651574625
1952,0.544965725844433
1953,0.547826121446139
1954,0.550238741066215
1955,0.552251266285202
1956,0.553955879466802
1957,0.55539647575005
1958,0.556644923383679
1959,0.557805167464783
1960,0.558984129948874
1961,0.560263844587107
1962,0.561759622906264
1963,0.56358494334715
1964,0.565825930178239
1965,0.568515130408329
1966,0.571618862170828
1967,0.574984826901094
1968,0.578407540391325
1969,0.581669970962188
1970,0.584560874658607
1971,0.586935848913304
1972,0.588788842890005
1973,0.590149818123874
1974,0.59106245581274
1975,0.591572007494173
1976,0.591789539660023
1977,0.591766133334814
1978,0.5915161302996
1979,0.591013684525591
1980,0.590207341407516
1981,0.589092024326481
1982,0.587769072548577
1983,0.586338226067345
1984,0.584931640264028
1985,0.583660191331179
1986,0.5825447954735
1987,0.581546363013417
1988,0.580627149882721
1989,0.579753549656046
1990,0.578868785751497
1991,0.577891617267183
1992,0.576774908184979
1993,0.575512746892871
1994,0.57416305738891
1995,0.572847558728029
1996,0.571684240379102
1997,0.570766747510761
1998,0.570098305651843
1999,0.569569719850802
2000,0.569033466477454
2001,0.568332576857941
2002,0.567364007005623
2003,0.566101565883367
2004,0.564580751555941
2005,0.56291822781472
2006,0.561226476035903
2007,0.559549394417188
2008,0.557813318623416
2009,0.555949120702574
2010,0.553961984821548
2011,0.551936069889801
