Year,S079
1949,-0.0070599163957268
1950,0.0991673683225746
1951,0.154991914205464
1952,0.0561532792925571
1953,0.0587496511303377
1954,0.0026360880453407
1955,0.0903772840804522
1956,0.0547953463138223
1957,0.0540061721339581
1958,0.0131757306295071
1959,0.0845017660280424
1960,0.0391808536886257
1961,0.03475948525571
1962,0.0750309760910467
1963,0.0548535814906514
1964,0.0742584274209866
1965,0.0835907481353123
1966,0.0953241786893794
1967,0.0568445107436443
1968,0.0929785572707069
1969,0.0819915370665494
1970,0.0547513840215347
1971,0.0852313767034237
1972,0.0985490526689445
1973,0.116628968414249
1974,0.0847696731837007
1975,0.0921838007269331
1976,0.114125207993039
1977,0.112656372031843
1978,0.12985653592759
1979,0.117035422343324
1980,0.0881859339630006
1981,0.121478399655685
1982,0.0404000831507748
1983,0.0865077962298369
1984,0.112127256266621
1985,0.0728963284723061
1986,0.0575166420666393
1987,0.0619499781392585
1988,0.0768682635362673
1989,0.074836900846498
1990,0.0580796680119478
1991,0.033027182884308
1992,0.0584436174296156
1993,0.051247181621809
1994,0.0626675615782941
1995,0.0465021912027268
1996,0.0571640507780232
1997,0.0630065159358165
1998,0.0553415303005754
1999,0.0636864265833472
2000,0.063930614208585
2001,0.0336332051278827
2002,0.0346217131246551
2003,0.0469705796679289
2004,0.0651196916221476
2005,0.0649343809904994
2006,0.0584588604152037
2007,0.0487004006817569
2008,0.0187384054445626
2009,-0.0246736708054759
2010,0.042157124742403
2011,0.0365978843337528
2012,0.041939087220828
2013,0.0385575493248728
2014,0.0430939310468962
2015,0.0390092774288617
2016,0.0278706597681042
2017,0.0429243804142516
2018,0.0532534948764418
2019,0.0427693625287382
2020,-0.0076462461214277
2021,0.1099571016175855
2022,0.0981625031023918
2023,0.0674315395016835
2024,0.0534489272915246
2025,0.0499721947864877
2026,0.0355683875437791
