Year,S057
1948,-0.0478107930284371
1949,0.0806479857463557
1950,0.1660048030068903
1951,0.2182757428964552
1952,0.1821233368893925
1953,0.1219443686647473
1954,0.0250464487834321
1955,0.4460996511389986
1956,0.1968600873127938
1957,0.0123862609805985
1958,-0.0655978379976237
1959,0.3648293771355134
1960,0.078391596309302
1961,0.0678932177312168
1962,0.1948597285952914
1963,-0.0266313898515492
1964,0.2057717841874075
1965,0.1508565199764084
1966,0.1020297141760062
1967,-0.0845293308481708
1968,0.124619519939739
1969,0.0648974239701732
1970,-0.1252326649896963
1971,0.0231873325088298
1972,0.104381044002058
1973,0.1327848059404331
1974,-0.2345379658394069
1975,-0.3020498843975132
1976,0.3160020997572549
1977,0.0511154988816886
1978,-0.1348358389731357
1979,0.0819775502415023
1980,0.082421887930189
1981,0.1496183607287285
1982,-0.11456499163788
1983,0.3048890450826951
1984,0.2115630795806339
1985,0.0751401155753427
1986,0.2497054963256819
1987,0.3051616596369942
1988,-0.0393844268929201
1989,0.161651801539874
1990,0.2137326789855477
1991,-0.0189569247074198
1992,0.3295073060826866
1993,0.0766554239629949
1994,0.1132144463927188
1995,0.0091728775525323
1996,0.3747962509179108
1997,0.2941433695217549
1998,0.3124527789127719
1999,0.3343193231478548
2000,0.1553992622473405
2001,-0.0511591784712691
2002,-0.1275055760415611
2003,-0.1974301885918649
2004,0.2139869668788172
2005,0.098767290641154
2006,0.0359602687101504
2007,0.1210914429217756
2008,0.0422571142585177
2009,-0.3915214195075628
2010,0.331041179638837
2011,0.1416207336209286
