Year,S075
1949,0.0496104791658559
1950,0.0499365222458937
1951,0.0500252548844926
1952,0.0496739738134703
1953,0.048945649124286
1954,0.0479768872823549
1955,0.0469306518023922
1956,0.0457832842174656
1957,0.0445794929768958
1958,0.0434652458323427
1959,0.0425827155417215
1960,0.0420460424474338
1961,0.0420368992124224
1962,0.0426736598515709
1963,0.0439647525401273
1964,0.0459097593959472
1965,0.0484577261735122
1966,0.0515899430422618
1967,0.0551564588423017
1968,0.0589815733527758
1969,0.0627600092707193
1970,0.0663111721350515
1971,0.0695324144998012
1972,0.0723900713443861
1973,0.074862293810309
1974,0.0769059585165724
1975,0.0783994004880842
1976,0.0792376609743481
1977,0.0794039871940223
1978,0.0788824267658867
1979,0.0776040290638817
1980,0.0754479182503934
1981,0.0723425522681558
1982,0.0684209027109007
1983,0.0639989940686808
1984,0.0594924983722841
1985,0.0552017184394706
1986,0.0513304895044558
1987,0.0479885897449435
1988,0.0451872229034607
1989,0.0428527941505078
1990,0.0409391014535804
1991,0.0392968791182127
1992,0.0378643112407109
1993,0.0366633659403679
1994,0.0358730630468782
1995,0.0356059966849168
1996,0.0358730483160836
1997,0.0365341303731839
1998,0.0373536861874373
1999,0.0380871783804703
2000,0.038593655683382
2001,0.0387737202565476
2002,0.038700569660745
2003,0.0383700536975761
2004,0.0377046223585966
2005,0.0367261135129812
2006,0.0354633830097649
2007,0.0339376965171866
2008,0.032202206148898
2009,0.0303566464673433
2010,0.0285317876340102
2011,0.0267201256958879
