Year,S094
1947,78.45389932820562
1948,81.79194256469961
1949,81.50519848771268
1950,83.4245993607653
1951,84.75098483681418
1952,83.6950778789864
1953,82.10646433504834
1954,81.86189238316753
1955,82.82507975087346
1956,78.89485385825064
1957,78.955582443404
1958,79.893631717088
1959,80.21612773917691
1960,79.68981881635382
1961,80.1966537150107
1962,81.11731500797644
1963,82.46664565605631
1964,83.22662877067553
1965,84.41500660198633
1966,84.65421853388658
1967,84.37845713823157
1968,84.11100707449022
1969,83.3170956824941
1970,83.42772995015858
1971,85.32273418472684
1972,85.49707181259599
1973,86.30074180313414
1974,86.03150412554025
1975,88.15355240205555
1976,88.52080918886045
1977,88.81530537159676
1978,88.39261834715163
1979,88.2500222558533
1980,88.34507160157601
1981,90.10987785152548
1982,88.42759107659039
1983,91.62177675732956
1984,93.88117088433276
1985,94.74262227344887
1986,94.46621578914102
1987,94.66956558272412
1988,94.79840046411404
1989,97.26648843230954
1990,98.09385230993088
1991,98.397356972831
1992,100.0
1993,100.6284895201628
1994,102.3466214305909
1995,102.842233255649
1996,105.04020908725371
1997,105.93560967844635
1998,104.08834631145592
1999,104.38382268598174
2000,104.74590808376814
2001,105.9337053414754
2002,109.11512384115125
2003,110.5153943483762
2004,112.879466340802
2005,114.12191509543858
2006,114.61767626613704
2007,115.14706002466654
2008,118.5746528063788
2009,120.45690969058198
2010,120.9199715163509
2011,122.85098753602546
2012,122.32229653976484
