Year,S225
1987,57.119
1988,59.813
1989,61.328
1990,62.409
1991,61.953
1992,64.008
1993,66.022
1994,69.077
1995,71.485
1996,74.523
1997,78.34
1998,82.735
1999,86.917
2000,90.789
2001,91.015
2002,91.572
2003,93.432
2004,96.477
2005,100.0
2006,102.323
2007,104.364
2008,102.631
2009,97.033
2010,99.412
2011,101.003
