Year,S042
1780,82.03592814371258
1781,66.46706586826348
1782,72.45508982035929
1783,63.47305389221557
1784,61.07784431137724
1785,58.08383233532935
1786,55.02994011976048
1787,54.01197604790419
1788,51.616766467065865
1789,51.1377245508982
1790,53.05389221556887
1791,54.49101796407186
1792,55.50898203592815
1793,57.4251497005988
1794,63.71257485029941
1795,72.87425149700599
1796,76.7065868263473
1797,73.83233532934132
1798,71.37724550898204
1799,71.37724550898204
1800,72.87425149700599
1801,73.83233532934132
1802,62.215568862275454
1803,65.62874251497006
1804,68.50299401197606
1805,68.02395209580838
1806,70.89820359281437
1807,67.06586826347305
1808,72.87425149700599
1809,71.37724550898204
1810,71.37724550898204
1811,76.22754491017965
1812,77.18562874251498
1813,92.63473053892216
1814,101.79640718562877
1815,89.28143712574851
1816,81.55688622754491
1817,77.18562874251498
1818,73.83233532934132
1819,73.83233532934132
1820,68.02395209580838
1821,65.62874251497006
1822,68.02395209580838
1823,60.77844311377246
1824,55.98802395209581
1825,57.4251497005988
1826,57.4251497005988
1827,57.90419161676647
1828,55.02994011976048
1829,54.01197604790419
1830,53.53293413173653
1831,50.17964071856289
1832,49.70059880239522
1833,48.74251497005988
1834,49.70059880239522
1835,51.1377245508982
1836,54.01197604790419
1837,55.50898203592815
1838,54.01197604790419
1839,54.01197604790419
1840,50.17964071856289
1841,50.65868263473055
1842,47.30538922155689
1843,42.93413173652695
1844,43.41317365269461
1845,43.89221556886228
1846,44.37125748502994
1847,47.78443113772455
1848,45.808383233532936
1849,44.37125748502994
1850,45.32934131736527
1851,44.37125748502994
1852,44.85029940119761
1853,44.85029940119761
1854,48.74251497005988
1855,50.17964071856289
1856,49.22155688622755
1857,50.65868263473055
1858,47.78443113772455
1859,48.26347305389222
1860,48.26347305389222
1861,51.1377245508982
1862,58.383233532934135
1863,72.87425149700599
1864,91.19760479041916
1865,94.55089820359282
1866,92.1556886227545
1867,85.8682634730539
1868,82.51497005988024
1869,79.10179640718563
1870,75.74850299401199
1871,70.89820359281437
1872,70.89820359281437
1873,69.46107784431138
1874,66.10778443113773
1875,63.71257485029941
1876,62.215568862275454
1877,60.77844311377246
1878,57.90419161676647
1879,57.90419161676647
1880,59.34131736526946
1881,59.34131736526946
1882,59.34131736526946
1883,58.14371257485031
1884,56.94610778443114
1885,55.808383233532936
1886,54.610778443113766
1887,55.20958083832336
1888,55.20958083832336
1889,53.41317365269461
1890,52.81437125748504
1891,52.81437125748504
1892,52.81437125748504
1893,52.21556886227546
1894,49.94011976047904
1895,48.74251497005988
1896,48.74251497005988
1897,48.1437125748503
1898,48.1437125748503
1899,48.1437125748503
1900,48.74251497005988
1901,49.34131736526946
1902,49.94011976047904
1903,51.07784431137724
1904,51.67664670658684
1905,51.07784431137724
1906,52.21556886227546
1907,54.550898203592816
1908,53.41317365269461
1909,52.81437125748504
1910,55.1497005988024
1911,55.1497005988024
1912,56.2874251497006
1913,57.485029940119766
1914,58.02395209580838
1915,58.32335329341318
1916,63.71257485029941
1917,76.76646706586827
1918,90.17964071856288
1919,103.59281437125748
1920,120.0
1921,107.18562874251496
1922,100.41916167664672
1923,102.21556886227545
1924,102.39520958083834
1925,104.97005988023952
1926,105.98802395209582
1927,104.0119760479042
1928,102.5748502994012
1929,102.5748502994012
1930,100.0
1931,91.19760479041916
1932,81.79640718562875
1933,77.60479041916167
1934,80.17964071856288
1935,82.21556886227545
1936,82.9940119760479
1937,85.98802395209582
1938,84.37125748502994
1939,83.17365269461078
1940,84.0119760479042
1941,88.20359281437126
1942,97.60479041916167
1943,103.59281437125748
1944,105.38922155688624
1945,107.78443113772455
1946,117.0059880239521
1947,133.77245508982037
1948,144.19161676646706
1949,142.81437125748505
1950,144.19161676646706
1951,155.5688622754491
1952,158.98203592814372
1953,160.1796407185629
1954,160.95808383233535
1955,160.35928143712576
1956,162.75449101796409
1957,168.56287425149702
1958,173.17365269461078
1959,174.6107784431138
1960,177.36526946107784
1961,179.16167664670658
1962,181.1976047904192
1963,183.35329341317367
1964,185.8083832335329
1965,188.9820359281437
1966,194.37125748503
1967,200.0
1968,208.3832335329341
1969,219.5808383233533
1970,232.57485029940125
1971,242.5748502994012
1972,250.5988023952096
1973,266.16766467065867
1974,295.38922155688624
1975,322.39520958083835
1976,340.9580838323353
1977,362.934131736527
1978,390.5389221556886
1979,434.5508982035928
1980,493.2934131736527
1981,544.4910179640718
1982,577.8443113772455
1983,596.4071856287426
1984,622.1556886227545
1985,644.311377245509
1986,656.2874251497007
1987,680.2395209580839
1988,708.3832335329341
1989,742.5149700598803
1990,782.6347305389221
1991,815.5688622754491
1992,840.119760479042
1993,865.2694610778443
1994,887.4251497005987
1995,912.5748502994012
1996,939.5209580838324
1997,961.0778443113772
1998,976.0479041916168
1999,997.6047904191618
2000,1031.1377245508982
2001,1060.4790419161675
2002,1077.245508982036
2003,1101.7964071856288
2004,1131.1377245508982
2005,1169.4610778443114
2006,1207.185628742515
2007,1241.556886227545
2008,1289.2215568862275
2009,1284.670658682635
2010,1305.748502994012
