Year,S081
1949,-0.0051406617815531
1950,0.087382264393964
1951,0.0773695120213154
1952,0.0382949760981064
1953,0.0460409868363588
1954,-0.0062792386711964
1955,0.0719709634955044
1956,0.0197523115525658
1957,0.0201728475291843
1958,-0.0090187606280063
1959,0.0716698749032832
1960,0.0248199632547935
1961,0.0232597121823057
1962,0.0605934600969585
1963,0.0437383322281235
1964,0.0578944233637637
1965,0.0641709741852965
1966,0.0651658679697538
1967,0.0252618024187933
1968,0.0484391348705692
1969,0.0310748393397499
1970,0.0018793576574319
1971,0.0335901233178183
1972,0.0530975393953882
1973,0.057961460362605
1974,-0.0055098795806096
1975,-0.0021237093888717
1976,0.0536298636383772
1977,0.0459871788042192
1978,0.0557726259357047
1979,0.0312431403000454
1980,-0.0027203213370707
1981,0.0253627232328532
1982,-0.0194016577460727
1983,0.045162291840555
1984,0.0718601626771662
1985,0.0413764269164013
1986,0.0346480568170611
1987,0.0319922452929178
1988,0.0411162629077268
1989,0.0357198756279699
1990,0.0187753789592048
1991,-0.00234667463554
1992,0.033936717177626
1993,0.0285216535274827
1994,0.0407282235243754
1995,0.0251575766939865
1996,0.0374045696151806
1997,0.0445637206087765
1998,0.0435551759392489
1999,0.048264640617993
2000,0.0413790825820446
2001,0.0107940731932865
2002,0.018144949300889
2003,0.0248965355019672
2004,0.0357320695387637
2005,0.0305476498283161
2006,0.0253304340897634
2007,0.0191231143003045
2008,-0.0033658621040165
2009,-0.0348510972319826
2010,0.0302888224712987
2011,0.0156440680878489
2012,0.0228911185313069
2013,0.0211782863425116
2014,0.0252382121726122
2015,0.0294554904668931
2016,0.0181945280601916
2017,0.0245762357570404
2018,0.0296649861992104
2019,0.025838316161415
2020,-0.0208137834199582
2021,0.0615202248021888
2022,0.0252421501228359
2023,0.0293436092305279
2024,0.02793187184646
2025,0.0181067890261783
