,S063-A,S063-B,S063-C,S063-A-EXT,S063-B-EXT,S063-C-EXT
1960,-0.6064072263096522,188.38439693916692,,,,
1961,-0.5845610401967316,184.85507654303447,2.611302366835192,,,
1962,-0.4669642461404871,183.53084209141235,0.3044543969368189,,,
1963,-0.4735197743308784,174.5415305826755,1.259694316954075,,,
1964,-0.6072988107294374,169.9838389109758,3.251943565611724,,,
1965,-0.8698601010088203,167.2648775519164,0.4639715753775599,,,
1966,-0.5797899766258224,166.6213630963596,-1.1824767555101925,,,
1967,-0.534320578077407,168.06458008834633,-0.2766685918868536,,,
1968,-0.0523657222920906,174.4339360257947,0.1852425217013652,,,
1969,0.4087448475644448,172.05050030188454,1.0472558077019078,,,
1970,-0.4095944014713298,169.29672848268598,2.599232731783266,,,
1971,-1.0670842951592758,161.2842108190799,-0.0274164950524429,,,
1972,-0.9242223829629264,144.5873269765595,-1.057539520061434,,,
1973,-0.1861179216307676,122.4028336345354,-1.952157787252797,,,
1974,-0.1444403203171206,120.1531499450135,0.6295842795716821,,,
1975,-0.9979354813818572,121.69872893749192,-4.099302022544714,,,
1976,-1.8842045661326647,125.96782209046556,2.6026815709160207,,,
1977,-1.4068650709311183,122.50899809297115,0.2997382398804544,,,
1978,0.3891608038309083,110.02205334616666,-2.5519791244882546,,,
1979,1.0596284762207897,105.42612365446476,-3.510551847309162,,,
1980,0.8793048574231902,104.91873105032674,-0.9158815888360866,,,
1981,1.5909140126111092,122.63753012108164,3.076547925466393,,,
1982,0.2597135726834277,137.1337152064278,5.3572798151148735,,,
1983,-0.3566554502976632,142.21539196419292,3.6264144030459726,,,
1984,0.4684529738591468,150.7851808112382,3.5623512862748545,,,
1985,-0.4345223819912681,151.64839891399745,3.052022653492781,,,
1986,-0.5434656364153299,118.99470913464044,-0.0700305668656789,,,
1987,-0.0670239272556819,99.16822696183355,-3.2237788180445746,,,
1988,0.4127684369864861,93.78014043514744,-1.0281562770743031,,,
1989,0.2255492682483876,100.19181511485202,-0.6772824776947067,,,
1990,-1.1856756635130574,92.2875039003724,-2.5626175989525946,,,
1991,-2.134313800304556,93.56926985420964,-0.5596489318448608,,,
1992,-2.755671938545288,89.51297559978933,-2.726104126545833,,,
1993,-1.8599219899136368,94.81890206484464,-2.480189805610981,,,
1994,-0.8967041499514661,92.11064663476084,-0.7848502667725044,,,
1995,-0.0186211680123953,82.98236681177458,-0.2535293639789702,,,
1996,0.4891324531357383,85.03294589111988,-1.7861124534226525,,,
1997,0.9322409462581344,93.69307680885316,2.211611391009045,,,
1998,1.058357744576355,95.3158289683217,3.217827157670131,,,
1999,1.0873713029130354,94.73395711133404,0.0443343995748772,,,
2000,1.2227520834769,100.8829469887572,-0.3485710753894588,,,
2001,-0.1365480138315756,106.093625465436,-0.2444314120250971,,,
2002,-0.8353345765818871,99.99999999999994,1.0187372426388708,,,
2003,-0.7939140770040748,85.54555742727158,-5.346812321561091,,,
2004,-0.631761142941689,77.98584395454506,-4.248127058612471,,,
2005,0.5825128134793943,79.0888640583566,-2.9575753228706363,,,
2006,1.211844568066943,79.05204377927889,0.6785905179799864,,,
2007,0.8397513385013162,71.76219942987257,-1.4570466795211072,,,
2008,-0.5333396164751679,69.21180474762886,-3.969008220513261,,,
2009,-0.5767286712132335,73.30465549248166,4.720607617508601,,,
2010,0.7772355103774552,84.27499999999999,4.478661799018273,0.7772355103774552,84.27499999999999,4.478661799018273
2011,0.784967426951786,80.10666666666667,4.174095065849601,0.784967426951786,80.10666666666667,4.174095065849601
2012,0.8008111747409199,81.99666666666667,4.254632243728332,0.8008111747409199,81.99666666666667,4.254632243728332
2013,0.8270469477203922,82.24333333333334,4.2916708296594,0.8270469477203922,82.24333333333334,4.2916708296594
2014,0.8237542186950747,84.14166666666667,4.35910131338455,0.8237542186950747,84.14166666666667,4.35910131338455
2015,0.8124039783294251,93.3075,4.786942792968009,0.8124039783294251,93.3075,4.786942792968009
2016,0.816245623131045,97.16333333333334,4.838141449626813,0.816245623131045,97.16333333333334,4.838141449626813
2017,0.8146639928039026,96.79583333333332,4.732161714347805,0.8146639928039026,96.79583333333332,4.732161714347805
2018,0.8105890904538438,95.7625,4.689979009543813,0.8105890904538438,95.7625,4.689979009543813
2019,0.8147741138730592,98.565,4.804600374429379,0.8147741138730592,98.565,4.804600374429379
2020,0.774531827384538,99.99916666666668,4.8741773392674705,0.774531827384538,99.99916666666668,4.8741773392674705
2021,0.748195191334459,97.82833333333332,4.7236709033737405,0.748195191334459,97.82833333333332,4.7236709033737405
2022,0.7588382104632582,106.87333333333332,4.97901338710019,0.7588382104632582,106.87333333333332,4.97901338710019
2023,0.7928880145025301,106.96166666666666,5.0838771416675845,0.7928880145025301,106.96166666666666,5.0838771416675845
2024,0.7783139577392703,109.40333333333332,5.150958216397148,0.7783139577392703,109.40333333333332,5.150958216397148
2025,,109.48916666666666,,,109.48916666666666,
2026,,106.31,,,106.31,
