,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series
Year,S060-S060-A-EXT,S061-S061-A-EXT,S062-S062-A-EXT,S063-S063-A-EXT,S200,S200B,S200C,S200D,S200E,S200F
1960,,,,,,63.38545783130386,63.4983829285758,63.52177614684378,99.78539908074232,1.8596928497883427
1961,,,,,2.331322891350041,64.59657782146971,63.4634251620273,63.486805501626165,101.7480361644832,2.1120865075151967
1962,,,,,4.932178436778177,65.08253114692418,69.51080804088767,69.53641627576687,93.59488830833688,2.200834866980199
1963,,,,,1.2602884684667082,68.13779468478069,70.78369268919147,70.80976986307407,96.22654446771932,2.137815464952423
1964,,,,,4.79496551580713,64.91874655153062,70.84161650708428,70.86771502047904,91.60553085812164,1.7902382108507109
1965,,,,,3.1459415849305428,64.35971532552273,75.7241787067532,75.75207598789567,84.96099213941898,1.313899849837191
1966,,,,,0.5674578280222312,65.08974725150857,73.41737514974905,73.44442258942121,88.62449312915419,0.590469308799527
1967,,,,,-1.7178476558180538,65.33823033291196,69.11970450730158,69.14516865708909,94.4942815266576,1.1238136291571872
1968,,,,,2.698878114430986,66.63682037342267,71.02458299940182,71.05074891884524,93.7876396623712,1.0262299980918117
1969,,,,,2.100000830864549,69.38501020179783,72.62464365004219,72.6513990422614,95.50402485908975,-0.1482670681237199
1970,,,,,1.51543386489193,69.12700216602956,72.13029449058067,72.15686776134648,95.80100177665972,-0.8069544088789499
1971,,,,,5.815045194411861,68.42353882815718,78.21444077466094,78.24325548458525,87.44975960469506,0.8433601413015713
1972,,,,,3.456779616727032,73.72884292950418,80.61736725376733,80.64706721747315,91.42160462039708,0.789724841674342
1973,,,,,-5.7941557568016,79.7005312596805,81.60265530096731,81.63271825121362,97.6330728255464,-1.2380281722529602
1974,,,,,-9.6059316924463,77.09747682989912,84.48413106760923,84.51525557231462,91.22314818527816,-1.0303490854483743
1975,,,,,5.919164796358952,69.70377060701306,86.9120148303548,86.94403378326773,80.17084965343241,1.3666312693740468
1976,,,,,3.993622027183072,73.02943469434183,84.74070405880624,84.7719230866744,86.1481396613752,0.9190495453774704
1977,,,,,4.135849547218414,79.57374144041833,87.64885206677138,87.68114247532623,90.75354083440536,-0.1005298722560849
1978,,,,,4.650368280090152,95.49679784980974,89.74807740767578,89.78114118453276,106.36621075413736,-1.4550108936317694
1979,,,,,2.036536890266931,79.4033515697317,86.16809857247313,86.19984346178646,92.1154243220085,-1.9891804901315773
1980,,,,,-5.524115854104727,73.02986635431739,78.76492801310924,78.79394552612126,92.68461665002802,-2.4368368433197904
1981,,,,,4.12847925108267,83.49739746702734,82.69600147949694,82.72646722560381,100.93190277220606,-4.505750108197594
1982,,,,,3.1107646791256505,77.55276001295428,83.31536982622666,83.34606375167063,93.04909736832026,-3.3627155598953413
1983,,,,,3.652212376585063,85.62316638888164,88.81261620200867,88.84533534885846,96.373282910887,-1.8236621506978965
1984,,,,,2.548237620024686,91.52173418445248,92.203047778638,92.23701598258558,99.22451762937762,-2.5453804711561414
1985,,,,,1.6257066302677807,88.62725139377761,87.89939686808857,87.93177957898173,100.790922028561,-1.963245633202685
1986,,,,,0.6766086464889396,104.46829682553911,90.83157062866024,90.865033571484,114.97084491071404,-1.9599948504738205
1987,,,,,1.4819485310582563,105.74882132674948,91.6806777133975,91.71445347280728,115.30224225574578,-2.3546424536926183
1988,,,,,1.0305541636166828,111.29620487974644,92.00472748464402,92.03862262610228,120.92337075911723,-2.5152087958041385
1989,,,,,-0.6454056621118882,104.06102908689245,92.67807732331336,92.71222053124232,112.24089822314824,-3.205722269552369
1990,,,,,-0.7933456438376001,88.51694479145449,89.4299963866674,89.46294298040242,98.94258096432716,-1.994162658558514
1991,,,,,-1.3859124229491533,95.52646631430612,86.72725419487116,86.75920508076136,110.10528073117268,-1.7891858249615016
1992,,,,,-0.3709842386746242,98.45155310739815,88.33403717363446,88.36658000884995,111.41265521143649,-2.107756129271216
1993,,,,,0.8272850887430674,118.24932487337418,89.70070654459713,89.7337528697193,131.77797773047055,-1.7251194616203485
1994,,,,,1.6514432403203834,123.45108101821394,94.8676680756673,94.9026179431051,130.081849893987,-1.7834993527534335
1995,,,,,1.836542587305628,119.03479129591116,95.54542072876492,95.58062028469892,124.5386260743559,-2.845258852038965
1996,,,,,0.4021461256624126,102.33936527287912,93.48157131318835,93.51601053354176,109.43512740652322,-2.167331579957496
1997,,,,,-1.9269695051718077,98.23939013816268,94.90642939351116,94.94139354087116,103.4737183374834,-2.3156909528452787
1998,,,,,-1.6024212803665174,93.46967775034724,96.61759772133205,96.65319227426048,96.70624999650316,-2.552752320541988
1999,,,,,-0.2721200294998633,108.00843206693236,96.48793070865646,96.52347749141204,111.8986125179153,-1.8783900959479043
2000,,,,,2.107296567797303,119.58174823066088,96.74570404564544,96.78134579377902,123.5586747114106,-2.627096583297807
2001,,,,,1.4922567535627582,108.07043623720978,101.60311707128452,101.64054832204612,106.32610510402864,-2.1583059890729337
2002,,,,,-0.1078935092481747,99.99999999999996,99.99999999999996,100.03684065198048,99.96317291535756,-1.425019537802061
2003,,,,,1.7171941205010943,92.8852342947925,93.94406221506854,93.97867182008557,98.83650459820674,-1.0825029784710811
2004,,,,,1.3028712063672137,89.51591642973067,92.63461430021606,92.66874149608392,96.59774696898576,-0.8055946461074441
2005,,,,,1.719261908895943,84.06495707525909,90.6533332503956,90.68673052940711,92.69818923287704,-1.245161690719604
2006,,,,,0.44815131513344,75.4125639391151,91.09529007185616,91.12885017064218,82.75377533887705,-1.686167557733928
2007,,,,,-1.1384130055017585,66.97424039298582,87.40483542795879,87.43703593919295,76.59710747693032,-2.2446320984232337
2008,,,,,0.455695492936673,69.3130228607298,87.68671636696665,87.71902072497656,79.01709605040546,-1.9071118151254036
