,"Jastram (1977) Golden Constant + MeasuringWorth gold price series, $ per oz","Jastram (1977) Golden Constant Table 7 + MeasuringWorth, Â£ per oz ($ per oz after 1950)",Composite final series,Composite final series,Composite final series
Year,S020-A,S020-B,S020,S020-A-EXT,S020-B-EXT
1790,,3.875675294117648,,,
1791,,3.875675294117648,,,
1792,,3.875675294117648,,,
1793,,3.875675294117648,,,
1794,,3.875675294117648,,,
1795,,3.875675294117648,,,
1796,,3.875675294117648,,,
1797,,3.875675294117648,,,
1798,,3.894,,,
1799,,3.884837647058824,,,
1800,19.37123850991775,3.903162352941176,19.37123850991775,,
1801,19.37123850991775,3.930649411764706,19.37123850991775,,
1802,19.37123850991775,3.948974117647058,19.37123850991775,,
1803,19.37123850991775,3.976461176470589,19.37123850991775,,
1804,19.37123850991775,3.9947858823529416,19.37123850991775,,
1805,19.37123850991775,3.9947858823529416,19.37123850991775,,
1806,19.37123850991775,4.04976,19.37123850991775,,
1807,19.37123850991775,4.095571764705882,19.37123850991775,,
1808,19.37123850991775,4.1413835294117645,19.37123850991775,,
1809,19.37123850991775,4.196357647058823,19.37123850991775,,
1810,19.37123850991775,4.2421694117647055,19.37123850991775,,
1811,19.37123850991775,4.755261176470588,19.37123850991775,,
1812,19.37123850991775,5.020969411764706,19.37123850991775,,
1813,19.37123850991775,5.277515294117648,19.37123850991775,,
1814,20.08055152394775,4.773585882352942,20.08055152394775,,
1815,21.619061441702947,4.572014117647059,21.619061441702947,,
1816,20.92972907595549,3.9947858823529416,20.92972907595549,,
1817,19.441170778906624,3.967298823529412,19.441170778906624,,
1818,19.37123850991775,4.068084705882353,19.37123850991775,,
1819,19.37123850991775,3.9947858823529416,19.37123850991775,,
1820,19.37123850991775,3.894,19.37123850991775,,
1821,19.37123850991775,3.894,19.37123850991775,,
1822,19.37123850991775,3.884837647058824,19.37123850991775,,
1823,19.37123850991775,3.875675294117648,19.37123850991775,,
1824,19.37123850991775,3.875675294117648,19.37123850991775,,
1825,19.37123850991775,3.884837647058824,19.37123850991775,,
1826,19.37123850991775,3.875675294117648,19.37123850991775,,
1827,19.37123850991775,3.875675294117648,19.37123850991775,,
1828,19.37123850991775,3.875675294117648,19.37123850991775,,
1829,19.37123850991775,3.884837647058824,19.37123850991775,,
1830,19.37123850991775,3.884837647058824,19.37123850991775,,
1831,19.37123850991775,3.894,19.37123850991775,,
1832,19.37123850991775,3.884837647058824,19.37123850991775,,
1833,19.37123850991775,3.884837647058824,19.37123850991775,,
1834,19.92070633768747,3.884837647058824,19.92070633768747,,
1835,20.66998064828253,3.884837647058824,20.66998064828253,,
1836,20.66998064828253,3.884837647058824,20.66998064828253,,
1837,21.619061441702947,3.884837647058824,21.619061441702947,,
1838,20.83981615868408,3.884837647058824,20.83981615868408,,
1839,20.649999999999995,3.894,20.649999999999995,,
1840,20.649999999999995,3.884837647058824,20.649999999999995,,
1841,20.649999999999995,3.884837647058824,20.649999999999995,,
1842,20.649999999999995,3.884837647058824,20.649999999999995,,
1843,20.649999999999995,3.884837647058824,20.649999999999995,,
1844,20.649999999999995,3.884837647058824,20.649999999999995,,
1845,20.649999999999995,3.884837647058824,20.649999999999995,,
1846,20.649999999999995,3.884837647058824,20.649999999999995,,
1847,20.649999999999995,3.884837647058824,20.649999999999995,,
1848,20.649999999999995,3.884837647058824,20.649999999999995,,
1849,20.649999999999995,3.884837647058824,20.649999999999995,,
1850,20.649999999999995,3.884837647058824,20.649999999999995,,
1851,20.649999999999995,3.884837647058824,20.649999999999995,,
1852,20.649999999999995,3.884837647058824,20.649999999999995,,
1853,20.649999999999995,3.884837647058824,20.649999999999995,,
1854,20.649999999999995,3.884837647058824,20.649999999999995,,
1855,20.649999999999995,3.884837647058824,20.649999999999995,,
1856,20.649999999999995,3.884837647058824,20.649999999999995,,
1857,20.6799709724238,3.884837647058824,20.6799709724238,,
1858,20.649999999999995,3.884837647058824,20.649999999999995,,
1859,20.649999999999995,3.884837647058824,20.649999999999995,,
1860,20.649999999999995,3.884837647058824,20.649999999999995,,
1861,20.649999999999995,3.884837647058824,20.649999999999995,,
1862,23.39733913884857,3.884837647058824,23.39733913884857,,
1863,29.990953072085144,3.884837647058824,29.990953072085144,,
1864,41.98933236574745,3.884837647058824,41.98933236574745,,
1865,32.48853410740203,3.884837647058824,32.48853410740203,,
1866,29.101814223512328,3.884837647058824,29.101814223512328,,
1867,28.542356071601358,3.884837647058824,28.542356071601358,,
1868,28.85205611998064,3.884837647058824,28.85205611998064,,
1869,27.463401064344456,3.884837647058824,27.463401064344456,,
1870,23.7270198355104,3.884837647058824,23.7270198355104,,
1871,23.06765844218674,3.884837647058824,23.06765844218674,,
1872,23.217513304305758,3.884837647058824,23.217513304305758,,
1873,23.497242380261245,3.884837647058824,23.497242380261245,,
1874,22.967755200774064,3.884837647058824,22.967755200774064,,
1875,23.7270198355104,3.884837647058824,23.7270198355104,,
1876,23.02769714562167,3.884837647058824,23.02769714562167,,
1877,21.639042089985484,3.884837647058824,21.639042089985484,,
1878,20.819835510401543,3.884837647058824,20.819835510401543,,
1879,20.649999999999995,3.884837647058824,20.649999999999995,,
1880,20.649999999999995,3.884837647058824,20.649999999999995,,
1881,20.649999999999995,3.884837647058824,20.649999999999995,,
1882,20.649999999999995,3.884837647058824,20.649999999999995,,
1883,20.649999999999995,3.884837647058824,20.649999999999995,,
1884,20.649999999999995,3.884837647058824,20.649999999999995,,
1885,20.649999999999995,3.884837647058824,20.649999999999995,,
1886,20.649999999999995,3.884837647058824,20.649999999999995,,
1887,20.649999999999995,3.884837647058824,20.649999999999995,,
1888,20.649999999999995,3.884837647058824,20.649999999999995,,
1889,20.649999999999995,3.884837647058824,20.649999999999995,,
1890,20.649999999999995,3.884837647058824,20.649999999999995,,
1891,20.649999999999995,3.894,20.649999999999995,,
1892,20.649999999999995,3.894,20.649999999999995,,
1893,20.649999999999995,3.894,20.649999999999995,,
1894,20.649999999999995,3.884837647058824,20.649999999999995,,
1895,20.649999999999995,3.884837647058824,20.649999999999995,,
1896,20.649999999999995,3.894,20.649999999999995,,
1897,20.649999999999995,3.894,20.649999999999995,,
1898,20.649999999999995,3.894,20.649999999999995,,
1899,20.649999999999995,3.884837647058824,20.649999999999995,,
1900,20.649999999999995,3.894,20.649999999999995,,
1901,20.649999999999995,3.894,20.649999999999995,,
1902,20.649999999999995,3.884837647058824,20.649999999999995,,
1903,20.649999999999995,3.894,20.649999999999995,,
1904,20.649999999999995,3.894,20.649999999999995,,
1905,20.649999999999995,3.884837647058824,20.649999999999995,,
