,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series
Year,S010,S010A,S010AA,S010AB,S010AC,S010AD,S010AE,S010AF,S010AG,S010AH,S010AI,S010AJ,S010AK,S010AL,S010AM,S010AN,S010AO,S010AP,S010AQ,S010AR,S010AS,S010B,S010C,S010D,S010E,S010F,S010G,S010H,S010I,S010J,S010K,S010L,S010M,S010N,S010O,S010P,S010Q,S010R,S010S,S010T,S010U,S010V,S010W,S010X,S010Y,S010Z
1801,0.0115682182852386,12.33,19.37123850991775,3.930649411764706,0.0,107.289722979187,135.239766909176,-0.251083141054105,109.36375869638,137.906781413629,,,,,,,,,0.0006131207847945,0.0312914725677948,0.101761252446183,42.63485477178423,19.39,93.80745041122398,73.83233532934132,112.6,,120.0331098504384,4.29,,4.38,,4.29,100.94117647058825,163.2,,,163.2,161.67832167832165,23.9605172941848,42.4906090943559,33.2255631942704,15.3200570396573,169.11917098445593,164.60932642487043,166.7538678937643
1802,0.0093387856267681,10.39,19.37123850991775,3.948974117647058,0.0,107.580389582025,136.75848654334,-0.221900894880953,106.795310154106,135.219084753973,,,,,,,,,-0.191176470588235,0.026714315296858,-0.175843694493783,35.92669432918395,19.39,93.80745041122398,62.215568862275454,92.8,,98.92604435275916,4.31,,4.49,,4.31,101.41176470588232,132.0,,,132.0,130.16241299303948,3.69653847652229,10.6228764805233,7.15970747852281,16.6415811833977,136.78756476683938,136.48359240069087,134.24858444634123
1803,0.0090403051978985,10.96,19.37123850991775,3.976461176470589,0.0,108.037389521876,137.897087777937,-0.133611255732173,106.299505093713,134.093556029243,,,,,,,,,0.0113636363636363,0.0240265983745183,0.0075431034482758,37.89764868603043,19.39,93.80745041122398,65.62874251497006,93.5,,99.67225373904076,4.34,,4.54,,4.34,102.11764705882354,133.5,,,133.5,130.7315668202765,5.24802667859501,10.89609409566,8.07206038712751,17.7267212498465,138.3419689119171,139.57167530224524,134.83560564456437
1804,0.0098168270060724,11.44,19.37123850991775,3.9947858823529416,0.0,108.721136956532,138.731855601925,-0.0006158346532185,108.070268755374,135.328597679542,,,,,,,,,0.0059925093632959,0.0226944048792116,0.0695187165775401,39.55739972337482,19.39,93.80745041122398,68.50299401197606,100.0,,106.6013408973698,4.36,,4.55,,4.36,102.58823529411768,134.3,,,134.3,130.91169724770643,12.9652641944407,10.8286397716964,11.8969519830686,18.7193630645326,139.17098445595855,140.71732872769144,135.02139088273046
1805,0.0107974290412366,11.36,19.37123850991775,3.9947858823529416,0.0,109.608472148563,139.260004126485,-0.0319614374073046,110.09502468136,138.354760135227,,,,,,,,,0.0953090096798211,0.0220571882692645,0.119,39.28077455048409,19.39,93.80745041122398,68.02395209580838,111.9,,119.2869004641568,4.36,,4.35,,4.36,102.58823529411768,147.1,,,147.1,143.38876146788988,26.418533318097,23.108910501086,24.7637219095915,19.6668458443576,152.43523316062175,147.35405872193434,147.8901459333555
1806,0.0117082081890522,11.84,19.37123850991775,4.04976,0.0,110.655123990976,139.399128906777,-0.0431449218434364,109.874440162149,141.083061266807,,,,,,,,,-0.0122365737593472,0.0212873830478449,-0.0500446827524576,40.94052558782849,19.39,93.80745041122398,70.89820359281437,106.3,,113.3172253739041,4.42,,4.43,,4.42,104.0,145.3,,,145.3,139.71153846153848,21.1881163436014,19.2753224368054,20.2317193902034,20.5482846954087,150.5699481865285,148.2277489925158,144.09748435045606
1807,0.0133572870447683,11.2,19.37123850991775,4.095571764705882,0.0,111.913736655292,139.106525456697,-0.145767775679407,107.977507594435,143.049598899715,,,,,,,,,-0.0247763248451481,0.0202899419322258,-0.0301034807149576,38.72752420470263,19.39,93.80745041122398,67.06586826347305,103.1,,109.90598246518826,4.47,,4.42,,4.47,105.17647058823528,141.7,,,141.7,134.72595078299776,18.4942955649917,14.186310892354,16.3403032286729,21.3937634844252,146.83937823834194,144.22890040299365,138.95538477588065
1808,0.0159352592942185,12.17,19.37123850991775,4.1413835294117645,0.0,113.463703073123,138.360298001074,-0.0058019466965147,106.125072654192,143.922783770448,,,,,,,,,0.101623147494707,0.0186345780716085,-0.114451988360814,42.08160442600276,19.39,93.80745041122398,72.87425149700599,91.3,,97.32702423929862,4.52,,4.63,,4.52,106.35294117647058,156.1,,,156.1,146.7754424778761,6.60735327630539,26.1703303417545,16.3888418090299,22.2302004250946,161.76165803108807,166.43477259643063,151.3831445733413
1809,0.0191981109456394,11.92,19.37123850991775,4.196357647058823,0.0,115.364378809526,137.127185510167,0.0188957775227058,106.682145152587,141.677826982266,,,,,,,,,0.0723894939141576,0.0154403419474207,0.129244249726177,41.21715076071922,19.39,93.80745041122398,71.37724550898204,103.1,,109.90598246518826,4.58,,4.57,,4.58,107.76470588235294,167.4,,,167.4,155.33842794759826,19.8575717715802,34.7058544195524,27.2817130955663,23.0339791285465,173.47150259067357,176.16994818652847,160.21494671584043
1810,0.0215979555307173,11.92,19.37123850991775,4.2421694117647055,0.0,117.513782398829,135.510323974227,-0.0009999467096973,109.082044016051,136.982345048279,,,,,,,,,-0.0101553166069296,0.0106561697353209,0.0067895247332686,41.21715076071922,19.39,93.80745041122398,71.37724550898204,103.8,,110.65219185146984,4.63,,4.3,,4.63,108.94117647058825,165.7,,,165.7,152.10043196544277,21.2452333448537,31.4813759208162,26.3633046328349,23.7230696197504,171.7098445595855,164.0782959124928,156.87530075314186
1811,0.0226873679689438,12.73,19.37123850991775,4.755261176470588,0.0,119.755388587263,133.679677528403,0.0531732054737001,113.834039786824,131.214678820842,,,,,,,,,-0.0519010259505129,0.0048004891306349,-0.0366088631984585,44.01798063623789,19.39,93.80745041122398,76.22754491017965,100.0,,106.6013408973698,5.19,,3.82,,5.19,122.11764705882354,157.1,,,157.1,128.64643545279384,17.8206202901634,8.08540680113755,12.9530135456505,24.2579192633455,162.7979274611399,138.19735175590097,132.6850160232412
1812,0.0218708388718359,12.89,19.37123850991775,5.020969411764706,0.0,121.864134297071,131.853107068101,0.283011734499024,121.973388335126,126.859054136218,,,,,,,,,0.125397835773392,-0.0018163870347337,0.0379999999999999,44.57123098201936,19.39,93.80745041122398,77.18562874251498,103.8,,110.65219185146984,5.48,,3.62,,5.48,128.94117647058823,176.8,,,176.8,137.1167883211679,22.4740149015472,16.6464781766311,19.5602465390891,24.6253777741022,183.21243523316065,147.38422567645367,141.42127756136307
1813,0.0179598965392368,15.47,19.37123850991775,5.277515294117648,0.0,123.483502564625,130.135176713443,0.415571133485587,132.127332268905,123.444803890387,,,,,,,,,0.0322398190045248,-0.0094511610796932,0.23795761078998,53.4923928077455,19.39,93.80745041122398,92.63473053892216,128.5,,136.9827230531202,5.76,,3.75,,5.76,135.52941176470588,182.5,,,182.5,134.65711805555554,49.3856994730425,14.3131403239344,31.8494198984884,24.6992458096137,189.119170984456,157.5993091537133,138.88439119170988
1814,0.0099273608822712,17.0,20.08055152394775,4.773585882352942,0.0,124.144935083324,128.587519513871,0.362227760076494,139.151984751063,120.734909600592,,,,,,,,,-0.0904109589041095,-0.0170883930950702,0.123735408560311,58.78284923928077,20.1,97.2423802612482,101.79640718562877,144.4,,148.49492537313432,5.21,,4.24,,5.21,122.58823529411764,166.0,,,166.0,135.4126679462572,61.455956298687,15.2239626802081,38.3399594894476,24.3026727151232,172.02072538860102,162.0817501439263,139.6636599604189
1815,-0.0010539710454286,14.91,21.619061441702947,4.572014117647059,0.0,123.514938520923,127.287116751691,0.258355401569908,139.524348188206,121.234084820612,,,,,,,,,-0.154819277108433,-0.0232957333708494,-0.0664819944598337,51.55601659751037,21.64,104.69279148524431,89.28143712574851,134.8,,128.7576709796673,4.99,,4.9,,4.99,117.41176470588236,140.3,,,140.3,119.49398797595192,42.2650676725183,-0.502466156864071,20.8813007578271,23.3303095767626,145.38860103626945,158.31203223949342,123.24524697062522
1816,-0.0126732217134502,13.62,20.92972907595549,3.9947858823529416,0.0,121.557970194343,126.200674514072,0.272832178581885,134.650763403246,126.388739904031,,,,,,,,,-0.0869565217391305,-0.0273740578551059,-0.112017804154302,47.0954356846473,20.95,101.35462022254474,81.55688622754491,119.7,,118.1001909307876,4.36,,5.22,,4.36,102.58823529411768,128.1,,,128.1,124.86811926605502,32.1233158885741,5.10246157092449,18.6128887297493,21.8171803484072,132.7461139896373,153.98549222797928,128.7880876550839
1817,-0.023273793825525,12.89,19.441170778906624,3.967298823529412,0.0,118.440438035294,125.067527720665,0.260645528785425,127.332788489698,132.083923597561,,,,,,,,,0.115534738485558,-0.0299394779332904,0.0,44.57123098201936,19.46,94.14610546686018,77.18562874251498,119.7,,127.1428057553957,4.33,,4.6,,4.33,101.88235294117646,142.9,,,142.9,140.25981524249423,41.6609832408919,20.7473727823034,31.2041780115976,19.7738188957427,148.08290155440417,151.37363270005756,144.66297311203917
1818,-0.0321925359097929,12.33,19.37123850991775,4.068084705882353,0.0,114.389270273545,123.612304545979,0.111555706279021,118.025060406659,133.651771346569,,,,,,,,,0.0482855143456963,-0.0322039296296941,-0.0258980785296575,42.63485477178423,19.39,93.80745041122398,73.83233532934132,116.6,,124.29716348633318,4.44,,4.5,,4.44,104.47058823529412,149.8,,,149.8,143.38963963963965,39.2983520235094,24.1609135565254,31.7296327900174,17.1787161682684,155.23316062176167,155.23316062176167,147.8910516734351
1819,-0.0385335585561387,12.33,19.37123850991775,3.9947858823529416,0.0,109.72309075851,121.72805788732,-0.0394448107757145,107.274619949994,129.699777397237,,,,,,,,,-0.0761014686248331,-0.0339246068044196,-0.15008576329331,42.63485477178423,19.39,93.80745041122398,73.83233532934132,99.1,,105.64192882929346,4.36,,4.51,,4.36,102.58823529411768,138.4,,,138.4,134.90825688073392,21.0957045304642,15.9917491333663,18.5437268319153,14.1246667066421,143.41968911917098,143.7383995394358,139.14341398488378
1820,-0.0413380277806458,11.36,19.37123850991775,3.894,0.0,104.85973063687,119.50381759653,-0.0267823414952636,97.7234877800169,122.021512213557,,,,,,,,,-0.0989884393063584,-0.0340538088778157,-0.151362260343087,39.28077455048409,19.39,93.80745041122398,68.02395209580838,84.1,,89.65172769468799,4.25,,4.52,,4.25,100.0,124.7,,,124.7,124.7,5.54332305579404,6.11856391312468,5.83094348445936,10.8499742177391,129.22279792746113,129.7971214738054,128.61469064309662
1821,-0.0407626316467694,10.96,19.37123850991775,3.894,0.0,100.176290147718,117.142132946581,-0.0145575192588684,91.4721445737081,113.537287127109,,,,,,,,,-0.136327185244587,-0.0319656038884352,0.0,37.89764868603043,19.39,93.80745041122398,65.62874251497006,84.1,,89.65172769468799,4.25,,4.82,,4.25,100.0,107.7,,,107.7,107.7,5.96148989353639,-10.5199385433777,-2.27922432492064,7.63713300968742,111.60621761658032,119.5426597582038,111.08101188661996
1822,-0.0380643005435889,11.36,19.37123850991775,3.884837647058824,0.0,95.8978722237803,114.897515034478,-0.0329955413188435,87.9332417480433,108.06024273162,,,,,,,,,-0.117920148560817,-0.0276834061791165,0.0,39.28077455048409,19.39,93.80745041122398,68.02395209580838,84.1,,89.65172769468799,4.24,,4.98,,4.24,99.76470588235294,95.0,,,95.0,95.2240566037736,6.36048733772893,-22.615035514796,-8.12727408853355,4.71844708328226,98.44559585492227,108.94645941278064,98.21341284583048
1823,-0.0340923385437161,10.15,19.37123850991775,3.875675294117648,0.0,92.1444168963054,112.930053627762,-0.0693026120051826,85.9153825287621,107.457757245113,,,,,,,,,0.109473684210526,-0.0222742459062593,-0.0297265160523186,35.09681881051176,19.39,93.80745041122398,60.77844311377246,81.6,,86.98669417225375,4.23,,4.8,,4.23,99.5294117647059,105.4,,,105.4,105.89834515366428,4.08059768240924,-11.5279851192626,-3.72369371842666,2.22705686597276,109.22279792746114,116.50431778929187,109.22279792746114
1824,-0.0293154067143269,9.35,19.37123850991775,3.875675294117648,0.0,88.9734854743043,111.206563343626,-0.0106767844665589,84.8027562255895,109.433794641739,,,,,,,,,0.0445920303605312,-0.0177075206500803,-0.0465686274509803,32.33056708160442,19.39,93.80745041122398,55.98802395209581,77.8,,82.9358432181537,4.23,,4.87,,4.23,99.5294117647059,110.1,,,110.1,110.62056737588652,0.392103221615068,-6.38002631438656,-2.99396154638575,0.167645573489909,114.09326424870466,123.47426597582036,114.09326424870466
1825,-0.0241585078976833,9.59,19.37123850991775,3.884837647058824,0.0,86.3910950978243,109.624958262989,-0.03881250432575,84.3377579719968,111.219733147278,112.0,84.0,,,,,,,0.108991825613079,-0.0146351486896286,0.0488431876606683,33.160442600276625,19.39,93.80745041122398,57.4251497005988,81.6,,86.98669417225375,4.24,,4.83,,4.24,99.76470588235294,122.1,,,122.1,122.3879716981132,4.78528624938391,5.83762110274581,5.31145367606486,-1.51461108427932,126.52849740932642,135.80725388601036,126.2300811418516
1826,-0.0192191771434138,9.59,19.37123850991775,3.875675294117648,0.0,84.3429280521703,108.078686833332,-0.0376823792032259,83.6418641595917,110.489019440265,,,,,,,,,-0.115479115479115,-0.0130860527938468,-0.0379901960784313,33.160442600276625,19.39,93.80745041122398,57.4251497005988,78.5,,83.68205260443528,4.23,,4.92,,4.23,99.5294117647059,108.0,,,108.0,108.51063829787232,1.80042905975352,-7.57624350442866,-2.88790722233757,-2.9061534686467,111.91709844559584,122.36269430051811,111.91709844559584
1827,-0.0143649325455632,9.67,19.37123850991775,3.875675294117648,0.0,82.7806556716685,106.588347919506,-0.0395917679070714,82.7206318559834,108.621855816805,,,,,,,,,-0.0064814814814815,-0.0118528859886509,-0.0089171974522293,33.43706777316736,19.39,93.80745041122398,57.90419161676647,77.8,,82.9358432181537,4.23,,4.94,,4.23,99.5294117647059,107.3,,,107.3,107.80732860520092,1.36781394676138,-7.79280161195016,-3.21249383259439,-4.02516129332056,111.19170984455958,122.0637881404721,111.19170984455958
1828,-0.0096510023875267,9.19,19.37123850991775,3.875675294117648,0.0,81.6494200101236,105.180253518029,-0.0393196385882254,81.5956634089167,106.385438092919,,,,,,,,,-0.0298229263746505,-0.010752231926809,-0.011568123393316,31.77731673582296,19.39,93.80745041122398,55.02994011976048,76.9,,81.97643115007737,4.23,,4.93,,4.23,99.5294117647059,104.1,,,104.1,104.59219858156028,0.697723204445223,-10.5132155353358,-4.9077461654453,-4.88963180954613,107.87564766839378,118.1837651122625,107.87564766839378
1829,-0.005078137601766,9.02,19.37123850991775,3.884837647058824,0.0,80.8959565646235,103.894332146224,-0.0843586034711425,80.3616838808092,104.32301014569,,,,,,,,,-0.0057636887608068,-0.0095469602160181,-0.0091027308192458,31.18948824343015,19.39,93.80745041122398,54.01197604790419,76.2,,81.23022176379578,4.24,,4.86,,4.24,99.76470588235294,103.5,,,103.5,103.74410377358492,0.220439126842589,-10.8486284295798,-5.31409465136863,-5.5094355939614,107.25388601036268,115.83419689119172,107.00092873203636
1830,-0.000666260330801,8.94,19.37123850991775,3.884837647058824,0.0,80.470306632155,102.766009786233,-0.0457112985270155,79.2415305311058,102.426003154563,,,,,,,,,-0.0135265700483092,-0.0081906474084532,-0.0524934383202099,30.912863070539416,19.39,93.80745041122398,53.53293413173653,72.2,,76.96616812790099,4.24,,4.76,,4.24,99.76470588235294,102.1,,,102.1,102.34080188679243,-3.78375599200884,-11.7201642891533,-7.75196014058107,-5.89462436676333,105.80310880829016,111.91617731721358,105.55357317430835
1831,0.003524461350674,8.38,19.37123850991775,3.894,0.0,80.3259519440586,101.828869098737,-0.025482268900467,78.7508126589819,100.481511583752,,,,,,,,,0.0078354554358473,-0.0065990373417373,0.0304709141274238,28.97648686030429,19.39,93.80745041122398,50.17964071856289,74.4,,79.31139762764313,4.25,,4.86,,4.25,100.0,102.9,,,102.9,102.9,-1.20457985807143,-10.6189279480043,-5.91175390303788,-6.05329643872299,106.6321243523316,115.16269430051814,106.13032612008536
1832,0.0069155875880704,8.3,19.37123850991775,3.884837647058824,0.0,80.3813711653534,101.111832646555,-0.0176510150836836,78.6479627199107,98.2346288459514,,,,,,,,,-0.0398445092322644,-0.004741233079892,0.0120967741935482,28.69986168741356,19.39,93.80745041122398,49.70059880239522,75.3,,80.27080969571945,4.24,,4.86,,4.24,99.76470588235294,98.8,,,98.8,99.03301886792453,-0.021750177307589,-13.9360050795581,-6.97887762843283,-6.0121234783496,102.38341968911917,110.5740932642487,102.14194935966373
1833,0.0091981430545672,8.14,19.37123850991775,3.884837647058824,0.0,80.5449834416177,100.656634301516,-0.0982800173867328,78.8811422830383,96.3066111592708,,,,,,,,,-0.0313765182186234,-0.0024419927591632,0.0,28.146611341632088,19.39,93.80745041122398,48.74251497005988,75.3,,80.27080969571945,4.24,,4.79,,4.24,99.76470588235294,95.7,,,95.7,95.9257075471698,0.185015344320313,-16.4724621967166,-8.14372342619813,-5.79636172879554,99.17098445595856,105.56200345423144,98.9370906246945
1834,0.0101149642893981,8.3,19.92070633768747,3.884837647058824,0.0,80.7241942067765,100.483889608986,-0.0140878419027094,79.942525344207,95.573838459836,,,,,,,,,-0.0240334378265412,0.0001228927226797,-0.0531208499335989,28.69986168741356,19.94,96.4683115626512,49.70059880239522,71.3,,73.91028084252757,4.24,,4.64,,4.24,99.76470588235294,93.4,,,93.4,93.62028301886792,-5.98400099915008,-18.209346651859,-12.0966738255045,-5.44093497471401,96.78756476683938,99.79873344847438,96.55929220842704
1835,0.0093169064012511,8.54,20.66998064828253,3.884837647058824,0.0,80.8237590603384,100.566547771314,0.122424876192631,82.7905718049132,96.7738202973492,,,,,,,,,-0.0224839400428266,0.0024882872132728,0.113604488078541,29.52973720608575,20.69,100.09675858732462,51.1377245508982,79.4,,79.32324794586759,4.24,,4.85,,4.24,99.76470588235294,91.3,,,91.3,91.51533018867924,-0.39851691368118,-19.7276866368412,-10.0631017752612,-5.00424061773225,94.61139896373057,101.97006332757628,94.38825887183498
1836,0.0058224663565842,9.02,20.66998064828253,3.884837647058824,0.0,80.6762916597446,100.808619094762,0.138756147634621,86.2395664519173,99.9827867349005,,,,,,,,,0.125958378970427,0.0039474912547596,0.138539042821158,31.18948824343015,20.69,100.09675858732462,54.01197604790419,90.4,,90.31261478975352,4.24,,4.82,,4.24,99.76470588235294,102.8,,,102.8,103.04245283018868,10.7517498947647,-7.61849118299647,1.56662935588412,-4.61123344798542,106.52849740932642,114.10385722510074,106.27725095317236
1837,-0.0003069830613713,9.27,21.619061441702947,3.884837647058824,0.0,80.1001680718326,101.023248407874,0.0988987464322588,87.9736034703423,103.512361069797,,,,,,,,,-0.0087548638132294,0.003544083116723,0.0099557522123892,32.05394190871369,21.64,104.69279148524431,55.50898203592815,91.3,,87.20753234750462,4.24,,5.1,,4.24,99.76470588235294,101.9,,,101.9,102.14033018867924,7.79708172022513,-7.92275016113474,-0.0628342204548025,-4.43745686718393,105.5958549222798,119.67530224525044,105.34680809463292
1838,-0.007682903304739,9.02,20.83981615868408,3.884837647058824,0.0,79.0110014468426,101.045594348252,0.122840797199037,87.0635882280052,106.683237687713,,,,,,,,,0.0372914622178606,0.0015417499459023,-0.044906900328587,31.18948824343015,20.86,100.91920657958391,54.01197604790419,87.2,,86.40575263662512,4.24,,4.89,,4.24,99.76470588235294,105.7,,,105.7,105.9492924528302,7.12776085673774,-3.51143428154296,1.80816328759739,-4.59667564899954,109.53367875647668,119.026597582038,109.27534460846614
1839,-0.0148141284729045,9.02,20.649999999999995,3.894,0.0,77.4364032542965,100.721583069415,-0.0366289381541624,83.6892249359421,108.345323951055,,,,,,,,,0.0662251655629139,-0.0019188105802625,0.0183486238532109,31.18948824343015,20.67,100.0,54.01197604790419,88.8,,88.80000000000001,4.25,,4.99,,4.25,100.0,112.7,,,112.7,112.7,9.63406959834018,3.84450490601474,6.73928725217746,-5.15890834063669,116.78756476683938,129.50443293033968,116.23797622676015
1840,-0.0205817326354918,8.38,20.649999999999995,3.884837647058824,0.0,75.4858749492477,99.9457847814021,-0.0639002339952996,78.0756883958543,107.090781326327,,,,,,,,,-0.0177462289263531,-0.0063394036616122,-0.152027027027027,28.97648686030429,20.67,100.0,50.17964071856289,75.3,,75.30000000000001,4.24,,5.0,,4.24,99.76470588235294,110.7,,,110.7,110.96108490566036,-3.76370976092993,2.71413501229742,-0.524787374316253,-6.13012509993386,114.71502590673576,127.46113989637306,114.44447160035196
1841,-0.0235351623388641,8.46,20.649999999999995,3.884837647058824,0.0,73.3825539542066,98.7348538635563,-0.173791611097626,72.151745097462,103.039996629682,,,,,,,,,-0.046973803071364,-0.0105403947365554,-0.0318725099601592,29.253112033195023,20.67,100.0,50.65868263473055,72.9,,72.90000000000002,4.24,,4.99,,4.24,99.76470588235294,105.5,,,105.5,105.74882075471696,-6.07529492703496,-1.88345719141284,-3.9793760592239,-7.3973141288014,109.32642487046633,121.230857800806,109.0685795287907
1842,-0.0235383170732995,7.9,20.649999999999995,3.884837647058824,0.0,71.3477189421912,97.2151868474082,-0.259378498585934,66.9209320652007,97.5897629018291,,,,,,,,,-0.090995260663507,-0.0134562174961483,-0.108367626886145,27.31673582295989,20.67,100.0,47.30538922155689,65.0,,65.00000000000001,4.24,,4.8,,4.24,99.76470588235294,95.9,,,95.9,96.126179245283,-13.9004036059373,-10.8891657733111,-12.3947846896242,-8.79141025189346,99.37823834196892,106.00345423143352,99.14385570436994
1843,-0.0205384698052894,7.17,20.649999999999995,3.884837647058824,0.0,69.5978230466773,95.582931725852,-0.22859016876488,63.6362046243522,93.0268743069164,,,,,,,,,-0.102189781021897,-0.0143856397147952,-0.0861538461538461,24.792531120331947,20.67,100.0,42.93413173652695,59.4,,59.400000000000006,4.24,,4.79,,4.24,99.76470588235294,86.1,,,86.1,86.30306603773585,-19.4387535035994,-20.1038656410692,-19.7713095723343,-10.1091689131684,89.22279792746114,94.97271157167532,89.01236680027374
1844,-0.0153311865994536,7.25,20.649999999999995,3.884837647058824,0.0,68.2858422117189,94.0229846233082,-0.147407991480247,62.9102074117976,91.1382040418164,,,,,,,,,0.0174216027874564,-0.013402819598574,0.0269360269360269,25.069156293222683,20.67,100.0,43.41317365269461,61.0,,61.00000000000001,4.24,,4.86,,4.24,99.76470588235294,87.6,,,87.6,87.80660377358491,-17.7900623259835,-17.9784125418361,-17.8842374339098,-11.183379300962,90.77720207253886,98.03937823834195,90.56310489783948
1845,-0.0093681872838974,7.33,20.649999999999995,3.884837647058824,0.0,67.4627741509031,92.6271123469387,-0.143775111642092,63.943516856301,91.4583338677627,,,,,,,,,0.0273972602739726,-0.0114599567666335,0.0803278688524591,25.34578146611341,20.67,100.0,43.89221556886228,65.9,,65.90000000000002,4.24,,4.87,,4.24,99.76470588235294,90.0,,,90.0,90.2122641509434,-12.854047779052,-14.9636430622379,-13.9088454206449,-11.9434520102016,93.26424870466322,100.93264248704664,93.04428585394469
1846,-0.0036785195513713,7.41,20.649999999999995,3.884837647058824,0.0,67.1067581556999,91.4246518576723,-0.0616626940479455,65.2999735826936,92.4024441987164,,,,,,,,,0.0322222222222222,-0.0092010066142624,0.0,25.622406639004147,20.67,100.0,44.37125748502994,65.9,,65.90000000000002,4.24,,4.82,,4.24,99.76470588235294,92.9,,,92.9,93.11910377358492,-12.8304275687674,-11.4403746283772,-12.1354010985723,-12.385806217144,96.26943005181349,103.11525618883132,96.04237950923846
1847,0.0016057294667378,7.98,20.649999999999995,3.884837647058824,0.0,67.1803057760703,90.4204689929684,-0.151089196090468,66.1955792637064,91.9596041593844,92.0,65.0,,,,,,,0.1259418729817,-0.0068813523663431,0.0819423368740514,27.59336099585062,20.67,100.0,47.78443113772455,71.3,,71.30000000000001,4.24,,4.79,,4.24,99.76470588235294,104.6,,,104.6,104.84669811320757,-7.4189194010919,0.900594494165905,-3.259162453463,-12.5265150321505,108.39378238341968,115.3791594703512,108.13813667025126
1848,0.0063892578345566,7.65,20.649999999999995,3.884837647058824,0.0,67.6338609804182,89.6360830717097,-0.148272244853115,66.0463443778391,88.3480681415684,,,,,,,,,-0.154875717017208,-0.0043421449593933,-0.0883590462833099,26.452282157676347,20.67,100.0,45.808383233532936,65.0,,65.00000000000001,4.24,,4.87,,4.24,99.76470588235294,88.4,,,88.4,88.60849056603773,-13.719240981988,-14.7315147996654,-14.2253778908267,-12.3791475143966,91.60621761658032,99.13828439838802,91.39016521654122
1849,0.0113801296902851,7.41,20.649999999999995,3.884837647058824,0.0,68.4590646793867,89.2369087228492,-0.121397218254261,65.9697529823562,84.0695558172749,,,,,,,,,-0.0972850678733032,-9.63030764502215e-05,0.0,25.622406639004147,20.67,100.0,44.37125748502994,65.0,,65.00000000000001,4.24,,4.81,,4.24,99.76470588235294,79.8,,,79.8,79.98820754716981,-13.731110017418,-22.747462454405,-18.2392862359115,-11.864599197271,82.69430051813471,88.39101899827287,82.49926679049761
1850,0.0163389261309445,7.57,20.649999999999995,3.884837647058824,0.0,69.621219173815,89.3777997446228,-0.129658495677673,66.7345076752421,81.7030974779879,,,,,,,,,-0.0050125313283206,0.0058379188788707,0.0246153846153845,26.17565698478561,20.67,100.0,45.32934131736527,66.6,,66.6,4.24,,4.87,,4.24,99.76470588235294,79.4,,,79.4,79.58726415094341,-12.1542442133443,-22.5479892540637,-17.351116733704,-10.9222279179267,82.279792746114,89.04502014968337,82.08573663114676
1851,0.0209124269566532,7.41,20.649999999999995,3.884837647058824,0.0,71.0510361177483,90.120840848038,-0.0715382491833307,68.7860600603625,82.4578714760996,,,,,,,,,-0.0264483627204031,0.0124703788549858,-0.0105105105105103,25.622406639004147,20.67,100.0,44.37125748502994,65.9,,65.90000000000002,4.24,,4.91,,4.24,99.76470588235294,77.3,,,77.3,77.48231132075472,-12.8883612757293,-24.0638168221293,-18.4760890489293,-9.55513838390311,80.10362694300518,87.40195739781232,79.91470329455471
1852,0.024830176552374,7.49,20.649999999999995,3.884837647058824,0.0,72.6490149734937,91.429938746656,0.0285855633754988,72.525025849836,86.8286903380061,,,,,,,,,0.0401034928848642,0.018702430298239,0.0576631259484066,25.89903181189488,20.67,100.0,44.85029940119761,69.7,,69.7,4.24,,4.9,,4.24,99.76470588235294,80.4,,,80.4,80.58962264150944,-9.13317891053538,-20.3656476215667,-14.749413266051,-7.83072419089735,83.31606217616581,90.7219343696028,83.11956202952392
1853,0.027507489928398,7.49,20.649999999999995,3.884837647058824,0.0,74.264144842181,93.1422917455579,0.138517021814259,77.39000073566,93.6410760980703,,,,,,,,,0.217661691542288,0.0230462392392206,0.103299856527977,25.89903181189488,20.67,100.0,44.85029940119761,76.9,,76.90000000000002,4.24,,4.89,,4.24,99.76470588235294,97.9,,,97.9,98.13089622641508,-1.98841482372489,-2.24416495481775,-2.11628988927132,-5.90558844125686,101.45077720207254,110.24317789291884,101.21150650112428
1854,0.0286880115889768,8.14,20.649999999999995,3.884837647058824,0.0,75.7159246752048,94.9863987623577,0.157225663960527,81.8779051265534,99.6309873446534,,,,,,,,,0.0745658835546475,0.0242279823343874,0.114434330299089,28.146611341632088,20.67,100.0,48.74251497005988,85.7,,85.70000000000002,4.24,,4.88,,4.24,99.76470588235294,105.2,,,105.2,105.44811320754717,6.7462132787398,5.64996703619893,6.19809015746936,-4.00552112808061,109.01554404145078,118.22130109383994,108.75843190927756
