year,value,subseries_id,source_id,units,month
1858,-6.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1858,-9.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1858,-8.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1858,-9.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1858,-10.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1858,-7.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1858,-6.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1858,-5.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1858,-5.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1858,-3.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1859,-1.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1859,-0.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1859,0.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1859,1.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1859,1.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1859,0.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1859,0.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1859,0.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1859,0.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1859,-0.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1859,-0.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1859,-0.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1860,-0.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1860,-0.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1860,0.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1860,1.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1860,1.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1860,2.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1860,3.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1860,4.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1860,4.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1860,2.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1860,-0.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1860,-3.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1861,-3.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1861,-3.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1861,-2.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1861,-5.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1861,-7.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1861,-9.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1861,-9.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1861,-9.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1861,-9.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1861,-8.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1861,-8.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1861,-8.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1862,-7.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1862,-7.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1862,-6.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1862,-5.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1862,-2.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1862,-0.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1862,-0.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1862,-1.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1862,-0.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1862,0.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1862,0.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1862,0.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1863,-0.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1863,1.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1863,0.9,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1863,0.7,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1863,1.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1863,1.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1863,2.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1863,3.9,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1863,4.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1863,4.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1863,3.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1863,1.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1864,3.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1864,6.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1864,8.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1864,9.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1864,9.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1864,5.9,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1864,4.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1864,2.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1864,2.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1864,2.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1864,2.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1864,3.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1865,3.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1865,4.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1865,4.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1865,2.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1865,-5.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1865,-9.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1865,-13.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1865,-13.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1865,-14.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1865,-13.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1865,-14.0,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1865,-13.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1866,-10.8,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1866,-8.3,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1866,-5.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1866,0.4,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1866,5.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1866,6.9,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1866,8.1,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1866,9.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1866,8.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1866,9.5,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1866,4.2,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1866,1.6,S204-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
