year,value,subseries_id,source_id,units
1925,77.77,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1925,141.919,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1925,57.457,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1926,81.25391618497109,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1926,148.27664306358383,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1926,60.03094075144509,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1927,87.43775554517183,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1927,159.56125535830324,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1927,64.59960293633712,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1928,91.59197584292994,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1928,167.1421064633249,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1928,67.66876888269546,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1929,97.02012370492236,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1929,177.04769109012315,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1929,71.67912109700045,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1930,100.80941249637925,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1930,183.96259498615981,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1930,74.47867318766185,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1931,95.23462549030229,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1931,173.78941513383327,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1931,70.35998298567957,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1932,90.44385799890453,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1932,165.04695748163218,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1932,66.82053168372198,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1933,87.44858684558716,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1933,159.5810209147343,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1933,64.6076051740633,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1934,85.60976530584544,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1934,156.22543760370684,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1934,63.249071430859736,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1935,83.71762044098207,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1935,152.77254693794185,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1935,61.85114205577353,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1936,81.54552811923008,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1936,148.80879265980474,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1936,60.24638561330337,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1937,83.58431212817798,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1937,152.529278551098,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1937,61.7526529760669,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1938,82.73363845709673,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1938,150.97692215755063,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1938,61.12416953618886,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1939,83.50599349440556,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1939,152.38635837382725,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1939,61.69479064173924,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1940,83.49599537094525,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1940,152.36811324481394,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1940,61.68740396076124,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1941,83.89925301717768,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1941,153.1040001150166,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1941,61.98533342687384,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1942,83.12773115682388,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1942,151.69608432615777,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1942,61.41532787807163,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1943,81.42471746075137,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1943,148.58833068422751,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1943,60.15712988481923,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1944,79.25845737768455,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1944,144.63521939801484,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1944,58.55668233958623,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1945,76.69977094880063,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1945,139.96598679803057,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1945,56.666307565966804,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1946,83.5918107207732,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1946,152.54296239785796,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1946,61.75819298680039,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1947,93.47745529215311,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1947,170.5828337097477,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1947,69.06177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1948,108.87181947236776,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1948,191.68359280651978,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1948,78.76177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1949,116.34235391433698,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1949,200.7047696097666,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1949,89.66177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1950,135.4786434270008,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1950,230.20600652901382,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1950,98.16177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1951,153.05018883522644,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1951,255.84979414602253,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1951,107.46177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1952,167.35066081076795,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1952,276.7328418152084,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1952,119.86177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1953,181.0929233081971,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1953,296.53555848647704,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1953,132.46177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1954,190.9591473281131,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1954,311.23510269058767,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1954,146.16177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1955,214.44974765048576,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1955,347.98339125729046,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1955,158.16177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1956,243.1735646598359,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1956,391.8473726280085,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1956,171.76177380379633,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1957,266.0805277589744,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1957,426.5861093605473,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1957,189.76177380379633,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1958,274.9129145816438,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1958,442.59008309327965,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1958,209.16177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1959,290.56766392670824,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1959,469.2512596112735,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1959,222.36177380379632,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1960,299.9965190841172,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1960,484.9322528829036,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1960,237.26177380379633,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1961,310.34867507386866,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1961,503.27763471608745,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1961,254.36177380379632,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1962,323.6909055065932,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1962,525.4492389980019,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1962,269.96177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1963,337.56699885843346,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1963,548.4317201515985,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1963,287.46177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1964,360.67945656384245,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1964,584.416740608418,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1964,305.66177380379634,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1965,391.51987491684906,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1965,629.5138499735924,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1965,327.96177380379635,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1966,433.05498984237107,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1966,689.3389442732511,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
1966,357.06177380379637,AS004-C,SHAIKH_APP_6_8_II5,billions_current_usd
1967,475.109465585575,AS004-A,SHAIKH_APP_6_8_II5,billions_current_usd
1967,753.3311352268145,AS004-B,SHAIKH_APP_6_8_II5,billions_current_usd
