year,value,subseries_id,source_id,units,month
1869,4.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1869,4.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1869,4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1869,2.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1869,1.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1869,0.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1869,0.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1869,0.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1870,-0.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1870,-1.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1870,-0.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1870,1.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1870,2.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1870,3.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1870,2.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1870,1.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1870,-1.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1870,-4.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1870,-4.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1870,-3.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1871,-2.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1871,0.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1871,2.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1871,4.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1871,6.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1871,6.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1871,6.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1871,5.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1871,5.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1871,6.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1871,6.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1871,6.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1872,7.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1872,8.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1872,10.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1872,10.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1872,10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1872,9.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1872,8.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1872,9.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1872,11.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1872,12.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1872,13.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1872,13.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1873,14.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1873,14.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1873,13.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1873,12.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1873,10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1873,7.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1873,5.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1873,5.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1873,2.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1873,1.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1873,-2.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1873,-3.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1874,-2.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1874,-3.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1874,-4.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1874,-3.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1874,-4.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1874,-3.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1874,-3.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1874,-3.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1874,-4.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1874,-5.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1874,-6.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1874,-5.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1875,-7.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1875,-6.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1875,-7.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1875,-6.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1875,-7.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1875,-7.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1875,-8.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1875,-9.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1875,-11.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1875,-11.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1875,-12.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1875,-11.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1876,-9.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1876,-9.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1876,-10.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1876,-10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1876,-10.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1876,-9.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1876,-9.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1876,-9.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1876,-9.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1876,-10.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1876,-11.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1876,-11.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1877,-12.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1877,-12.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1877,-11.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1877,-10.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1877,-10.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1877,-10.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1877,-9.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1877,-8.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1877,-9.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1877,-10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1877,-11.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1877,-11.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1878,-11.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1878,-12.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1878,-12.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1878,-9.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1878,-7.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1878,-8.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1878,-8.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1878,-8.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1878,-8.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1878,-8.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1878,-7.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1878,-7.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1879,-9.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1879,-10.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1879,-11.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1879,-10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1879,-8.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1879,-7.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1879,-4.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1879,-0.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1879,3.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1879,5.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1879,6.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1879,8.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1880,8.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1880,9.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1880,10.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1880,10.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1880,8.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1880,5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1880,4.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1880,4.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1880,4.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1880,6.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1880,8.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1880,11.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1881,11.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1881,10.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1881,9.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1881,9.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1881,9.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1881,9.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1881,9.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1881,8.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1881,8.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1881,8.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1881,9.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1881,9.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1882,9.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1882,9.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1882,10.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1882,9.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1882,7.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1882,5.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1882,4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1882,5.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1882,7.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1882,8.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1882,9.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1882,9.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1883,8.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1883,6.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1883,5.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1883,3.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1883,3.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1883,2.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1883,2.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1883,2.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1883,3.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1883,2.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1883,-0.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1883,-3.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1884,-5.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1884,-4.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1884,-4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1884,-4.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1884,-4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1884,-3.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1884,-4.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1884,-7.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1884,-9.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1884,-9.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1884,-10.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1884,-11.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1885,-12.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1885,-12.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1885,-12.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1885,-11.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1885,-13.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1885,-10.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1885,-9.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1885,-11.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1885,-11.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1885,-9.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1885,-7.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1885,-3.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1886,-5.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1886,-5.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1886,-1.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1886,-2.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1886,-1.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1886,3.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1886,4.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1886,2.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1886,2.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1886,2.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1886,3.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1886,5.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1887,4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1887,7.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1887,10.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1887,9.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1887,4.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1887,3.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1887,-0.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1887,5.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1887,8.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1887,7.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1887,7.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1887,3.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1888,0.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1888,-0.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1888,-1.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1888,-2.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1888,0.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1888,-1.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1888,-1.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1888,2.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1888,2.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1888,6.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1888,4.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1888,5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1889,6.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1889,4.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1889,3.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1889,1.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1889,1.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1889,-0.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1889,2.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1889,2.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1889,1.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1889,5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1889,6.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1889,6.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1890,9.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1890,8.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1890,10.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1890,11.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1890,12.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1890,10.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1890,10.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1890,8.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1890,11.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1890,12.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1890,8.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1890,4.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1891,2.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1891,-1.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1891,-6.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1891,-6.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1891,-3.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1891,4.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1891,8.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1891,8.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1891,12.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1891,12.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1891,9.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1891,11.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1892,12.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1892,13.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1892,10.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1892,7.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1892,5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1892,5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1892,2.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1892,2.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1892,3.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1892,4.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1892,6.7,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1892,8.4,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1893,6.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1893,6.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1893,6.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1893,10.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1893,9.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1893,3.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1893,-5.9,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1893,-16.3,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1893,-19.8,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1893,-19.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1893,-16.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1893,-15.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1894,-15.2,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1894,-15.0,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1894,-12.5,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1894,-14.1,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1894,-18.6,S205-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
