year,value,subseries_id,source_id,units,industry
1988,0.06830701776044176,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1988,0.014219267768558558,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1988,-0.07460377538893578,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1988,0.12625131567552392,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1988,-0.05549585263188157,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1988,-0.09379731450067069,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1988,-0.07714269180264506,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1988,0.04780674494230361,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1988,0.05409033966650323,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1988,0.0627150573615193,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1988,-0.07243871729231083,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1988,0.11569227261028359,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1988,-0.006564531742893523,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1988,0.4819947637288188,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1988,-0.07109029331393793,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1988,0.026310863901350706,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1988,0.009684745931408903,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
1988,-0.05721190308306208,S709-A-Waste,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Waste
1988,0.05202589174833683,S709-A-Wood,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Wood
1989,-0.044283648961480564,S709-A-Accom,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Accom
1989,0.05232205617942784,S709-A-Amusement,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Amusement
1989,0.05416583209889689,S709-A-Banks,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Banks
1989,-0.00499382933742698,S709-A-Broadcast,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Broadcast
1989,0.14810405796868603,S709-A-Chemicals,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Chemicals
1989,0.19125489595511294,S709-A-Electr-Equ,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Electr.Equ.
1989,0.06005792590076375,S709-A-Fab-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Fab.Metal.
1989,0.08762918451574489,S709-A-Food,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food
1989,-0.009266280199112922,S709-A-Food-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food.serv.
1989,0.18372348278712167,S709-A-Furniture,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Furniture
1989,0.3919944764860068,S709-A-Info-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Info.serv.
1989,0.07616208510002287,S709-A-Insurance,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Insurance
1989,0.09137118802928818,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1989,0.027799672358009786,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1989,-0.06876689732350469,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1989,0.21135059642546603,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1989,-0.04074732537170429,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1989,-0.09136119912506985,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1989,-0.08045581896132335,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1989,0.03628924073737988,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1989,0.028865632675055264,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1989,0.10591585368820353,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1989,-0.06324761964922529,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1989,0.15572294371630327,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1989,-0.011740139847272221,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1989,0.4755951082076231,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1989,-0.07696050374195093,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1989,0.042837571583106554,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1989,0.013719011837362044,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
1989,-0.05909782314657805,S709-A-Waste,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Waste
1989,0.06570340304584585,S709-A-Wood,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Wood
1990,-0.04981311417287362,S709-A-Accom,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Accom
1990,0.09592776418785516,S709-A-Amusement,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Amusement
1990,0.05902657245285754,S709-A-Banks,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Banks
1990,0.003720511748446481,S709-A-Broadcast,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Broadcast
1990,0.15299040310223555,S709-A-Chemicals,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Chemicals
1990,0.15963203936979437,S709-A-Electr-Equ,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Electr.Equ.
1990,0.049486548155664736,S709-A-Fab-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Fab.Metal.
1990,0.13019758488825595,S709-A-Food,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food
1990,-0.0050216767716531885,S709-A-Food-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food.serv.
1990,0.11347906521462113,S709-A-Furniture,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Furniture
1990,0.40851775941954716,S709-A-Info-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Info.serv.
1990,0.08218108289680932,S709-A-Insurance,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Insurance
1990,0.08343996594903218,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1990,0.07860971587443479,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1990,-0.07737938346951964,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1990,0.095535207572001,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1990,-0.03879000985247121,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1990,-0.07246313557046755,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1990,-0.08184426792280856,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1990,0.0005833954193040503,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1990,0.03279251612921151,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1990,0.05427173807341139,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1990,-0.08566622889285323,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1990,0.11737341623940666,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1990,-0.008878050806422677,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1990,0.4945244362507828,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1990,-0.05970203328006626,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1990,0.029433736335740215,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1990,0.006540633911223809,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
1990,-0.059917552094031344,S709-A-Waste,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Waste
1990,0.032054912109426334,S709-A-Wood,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Wood
1991,-0.03940466297088009,S709-A-Accom,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Accom
1991,0.10309330591059093,S709-A-Amusement,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Amusement
1991,0.09062735505131947,S709-A-Banks,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Banks
1991,0.011099071018375734,S709-A-Broadcast,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Broadcast
1991,0.13837686558039136,S709-A-Chemicals,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Chemicals
1991,0.14408421781768524,S709-A-Electr-Equ,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Electr.Equ.
1991,0.015931299445171687,S709-A-Fab-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Fab.Metal.
1991,0.12811401498541589,S709-A-Food,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food
1991,-0.010135828805157648,S709-A-Food-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food.serv.
1991,0.11187742482773608,S709-A-Furniture,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Furniture
1991,0.35232114653474955,S709-A-Info-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Info.serv.
1991,0.10177237194094957,S709-A-Insurance,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Insurance
1991,0.00989468012844602,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1991,0.08641513334599732,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1991,-0.0768242635959041,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1991,0.07440066055435599,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1991,-0.05414468525689602,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1991,-0.0985462276156934,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1991,-0.07012709492874433,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1991,-0.020964290625771362,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1991,-0.011055472228174323,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1991,0.0858990613376826,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1991,-0.09762376443560623,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1991,0.10598785051918369,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1991,-0.006538542560849042,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1991,0.45767173832808433,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1991,-0.05319374804266812,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1991,0.07078987723230906,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1991,0.01309118550755703,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
1991,-0.05934811869798464,S709-A-Waste,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Waste
1991,0.016048561186329538,S709-A-Wood,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Wood
1992,-0.038414584273496324,S709-A-Accom,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Accom
1992,0.15841592929667306,S709-A-Amusement,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Amusement
1992,0.09995911962588597,S709-A-Banks,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Banks
1992,0.014480766583866739,S709-A-Broadcast,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Broadcast
1992,0.12367906175676266,S709-A-Chemicals,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Chemicals
1992,0.14329322390491514,S709-A-Electr-Equ,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Electr.Equ.
1992,0.015945642891640577,S709-A-Fab-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Fab.Metal.
1992,0.11788263830960868,S709-A-Food,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food
1992,-0.02922895087186353,S709-A-Food-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food.serv.
1992,0.14118503460364754,S709-A-Furniture,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Furniture
1992,0.40771093358870303,S709-A-Info-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Info.serv.
1992,0.10010184597993751,S709-A-Insurance,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Insurance
1992,0.017435776961226668,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1992,0.06249573469054276,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1992,-0.07124234269408168,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1992,0.06540587705688297,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1992,-0.014145340654561148,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1992,-0.11134136948032555,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1992,-0.0702911114882453,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1992,-0.03927041300560963,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1992,-0.034810527774789074,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1992,0.07558461922351706,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1992,-0.11272020504665663,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1992,0.12478825253501172,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1992,-0.003493892510653157,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1992,0.48036957373495637,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1992,-0.022526073846915268,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1992,0.09304148920739161,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1992,0.020837572820662176,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
1992,-0.06258743253700608,S709-A-Waste,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Waste
1992,0.021095094573790066,S709-A-Wood,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Wood
1993,-0.029878831438813036,S709-A-Accom,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Accom
1993,0.08289855946114484,S709-A-Amusement,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Amusement
1993,0.07962427068051069,S709-A-Banks,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Banks
1993,0.022751943700483737,S709-A-Broadcast,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Broadcast
1993,0.11216191498366344,S709-A-Chemicals,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Chemicals
1993,0.15468143759767822,S709-A-Electr-Equ,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Electr.Equ.
1993,0.027301225013128885,S709-A-Fab-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Fab.Metal.
1993,0.08887011812775462,S709-A-Food,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food
1993,-0.008336599628548894,S709-A-Food-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Food.serv.
1993,0.19250493264953888,S709-A-Furniture,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Furniture
1993,0.3718160329054931,S709-A-Info-serv,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Info.serv.
1993,0.0841101305492601,S709-A-Insurance,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Insurance
1993,-0.003735174900703353,S709-A-Mach,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Mach.
1993,0.04421743268941479,S709-A-Manuf-Misc,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Manuf.Misc.
1993,-0.08682165279540889,S709-A-MiningexcOil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,MiningexcOil
1993,0.09629885378705906,S709-A-Movies,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Movies
1993,-0.01994612305999663,S709-A-Nonmettalic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Nonmettalic
1993,-0.11410329595954469,S709-A-Oil,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Oil
1993,-0.06426027825627804,S709-A-Other-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Other.trans.
1993,-0.04266673605127866,S709-A-Paper,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Paper
1993,-0.017831748989665566,S709-A-Petroleum,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Petroleum
1993,0.10530710193413222,S709-A-Plastic,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Plastic
1993,-0.11034038158567096,S709-A-Prim-Metal,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Prim.Metal.
1993,0.08432543822313064,S709-A-Printing,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Printing
1993,-0.008370712780662634,S709-A-Real,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Real
1993,0.4785701095619312,S709-A-Rental,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Rental
1993,-0.039878359200846744,S709-A-Text-Mills,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Text.Mills
1993,0.13552715735953358,S709-A-Truck-trans,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Truck.trans
1993,0.03554021450790777,S709-A-Warehouse,SHAIKH_2008_APPENDIX_7_2_ROP,rate_deviation_decimal,Warehouse
