Index,Ams1_58.xmcd; Column: tpm,Ams1_58.xmcd; Column: td,Ams1_58.xmcd; Column: tv,Ams1_58.xmcd; Column: tp(r),Ams1_58.xmcd; Column: tpmr = tpm/TPM,Ams1_58.xmcd; Column: tvr = tv/TV,Ams1_58.xmcd; Column: tdr = td/TD,Ams1_58.xmcd; Column: tp(r) = tp(r)/TP(r),Ams1_58.xmcd; Column: qtpmtv67,Ams1_58.xmcd; Column: qtpoptv67,Ams1_58.xmcd; Column: qtpmtpop67,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: ,Ams1_58.xmcd; Column: 
14,14135.07,15440.2010694,4270.0598026,4158.900847,0.0197763,0.0216023,0.0216023,0.0194831,0.9154719636335019,0.9018993347930544,1.0150489398504345,,,,,,,,,,,,,,,,,,,,,,,,,
15,1839.459,1875.1077048,518.5698036,534.1733305,0.0025736,0.0026235,0.0026235,0.0025024,0.9809796073947018,0.9538402896893463,1.0284526854219949,,,,,,,,,,,,,,,,,,,,,,,,,
16,7596.173,9626.6049057,2662.2825997,2783.8082404,0.0106278,0.0134685,0.0134685,0.0130412,0.7890856442811004,0.9682741210973753,0.8149403429132289,,,,,,,,,,,,,,,,,,,,,,,,,
17,405.6464,496.6533559,137.3518079,148.316518,0.0005675,0.0006949,0.0006949,0.0006948,0.8166642682400345,0.9998560944020721,0.8167818077144502,,,,,,,,,,,,,,,,,,,,,,,,,
18,3177.381,3363.1955617,930.1074586,923.277292,0.0044455,0.0047054,0.0047054,0.0043253,0.9447655884728183,0.919220470098185,1.0277899798857884,,,,,,,,,,,,,,,,,,,,,,,,,
19,1343.023,1280.7579687,354.1996049,360.0088002,0.001879,0.0017919,0.0017919,0.0016865,1.0486076231932586,0.9411797533344496,1.114141713608064,,,,,,,,,,,,,,,,,,,,,,,,,
20,9290.709,8606.1231071,2380.0635867,2725.6093788,0.0129986,0.0120408,0.0120408,0.0127686,1.0795462095541823,1.0604444887382898,1.0180129379885032,,,,,,,,,,,,,,,,,,,,,,,,,
21,3552.901,3221.6829316,890.971479,977.8314834,0.0049709,0.0045074,0.0045074,0.0045808,1.102830900297289,1.0162843324311133,1.0851597974152987,,,,,,,,,,,,,,,,,,,,,,,,,
22,12346.44,13927.7972404,3851.7974519,3919.6867395,0.0172739,0.0194863,0.0194863,0.0183625,0.8864638233014989,0.9423287129932311,0.9407161334240979,,,,,,,,,,,,,,,,,,,,,,,,,
23,10203.61,7840.2770106,2168.2652677,2709.3912608,0.0142758,0.0109693,0.0109693,0.0126926,1.3014321788992917,1.1571020940260546,1.1247340970329167,,,,,,,,,,,,,,,,,,,,,,,,,
24,3769.769,2830.8293107,782.8790826,951.7448187,0.0052743,0.0039606,0.0039606,0.0044586,1.3316921678533555,1.12573852446599,1.1829498048714844,,,,,,,,,,,,,,,,,,,,,,,,,
25,6086.365,4322.5854461,1195.4312171,1302.4743283,0.0085154,0.0060477,0.0060477,0.0061017,1.4080394199447723,1.0089290143360286,1.3955782814625433,,,,,,,,,,,,,,,,,,,,,,,,,
26,1790.365,1404.7403967,388.4875251,430.6677728,0.0025049,0.0019654,0.0019654,0.0020175,1.2744988297547573,1.0265085987585225,1.2415861214374224,,,,,,,,,,,,,,,,,,,,,,,,,
27,16754.39,10463.1919309,2893.6446534,4018.1915837,0.023441,0.014639,0.014639,0.0188239,1.6012705785914338,1.2858733520049186,1.2452786085773935,,,,,,,,,,,,,,,,,,,,,,,,,
28,6467.722,5462.4701504,1510.6716621,1603.163238,0.009049,0.0076425,0.0076425,0.0075103,1.1840366372260385,0.9827019954203468,1.2048786333435415,,,,,,,,,,,,,,,,,,,,,,,,,
29,871.6413,751.0068137,207.694446,221.0017649,0.0012195,0.0010507,0.0010507,0.0010353,1.1606548015608644,0.9853431045969355,1.1779194436395248,,,,,,,,,,,,,,,,,,,,,,,,,
30,3033.332,3153.7211212,872.1763226,835.9423152,0.0042439,0.0044124,0.0044124,0.0039161,0.9618121657148037,0.8875215302329796,1.0837057276371902,,,,,,,,,,,,,,,,,,,,,,,,,
31,2129.674,1876.4981547,518.954339,563.8660181,0.0029796,0.0026254,0.0026254,0.0026415,1.1349127751961605,1.0061323988725528,1.1279954571266324,,,,,,,,,,,,,,,,,,,,,,,,,
32,7267.85,6661.7307136,1842.3327784,2066.428792,0.0101684,0.0093204,0.0093204,0.0096805,1.0909832196043088,1.0386356808720656,1.050400289241258,,,,,,,,,,,,,,,,,,,,,,,,,
33,19023.64,19235.1339418,5319.5662332,6232.9767831,0.0266159,0.0269118,0.0269118,0.0291995,0.9890048231630735,1.085007320208979,0.9115190328601518,,,,,,,,,,,,,,,,,,,,,,,,,
34,8905.06,8697.9157602,2405.4492741,2665.5922363,0.012459,0.0121692,0.0121692,0.0124874,1.0238142195049798,1.0261479801465996,0.9977257075131734,,,,,,,,,,,,,,,,,,,,,,,,,
35,2062.812,2033.6150475,562.4057504,614.9335868,0.0028861,0.0028452,0.0028452,0.0028808,1.0143750878672853,1.0125123014199353,1.0018397667314634,,,,,,,,,,,,,,,,,,,,,,,,,
36,7281.397,7347.2297387,2031.9107392,2104.4343863,0.0101874,0.0102795,0.0102795,0.0098586,0.9910404202539033,0.95905442871735,1.0333515915038645,,,,,,,,,,,,,,,,,,,,,,,,,
37,3300.621,3642.0368281,1007.2223146,1060.2482678,0.0046179,0.0050956,0.0050956,0.0049669,0.9062524530967895,0.9747429154564723,0.929734844671727,,,,,,,,,,,,,,,,,,,,,,,,,
38,5490.0,5006.6242004,1384.6053331,1443.6737398,0.007681,0.0070047,0.0070047,0.0067631,1.0965494596485217,0.965508872614102,1.1357217843888159,,,,,,,,,,,,,,,,,,,,,,,,,
39,1939.813,1740.1576536,481.2487359,497.12758,0.002714,0.0024346,0.0024346,0.0023289,1.114762178591966,0.9565842438182864,1.1653570355103267,,,,,,,,,,,,,,,,,,,,,,,,,
40,2298.048,2255.5845005,623.7924405,649.7376459,0.0032152,0.0031558,0.0031558,0.0030438,1.0188224855821029,0.9645097914950251,1.0563111899599185,,,,,,,,,,,,,,,,,,,,,,,,,
41,2840.243,2580.5305852,713.6577996,748.4600559,0.0039738,0.0036104,0.0036104,0.0035063,1.1006536671836917,0.9711666297363173,1.13333143199384,,,,,,,,,,,,,,,,,,,,,,,,,
42,892.2745,914.6286405,252.9448273,255.4026799,0.0012484,0.0012797,0.0012797,0.0011965,0.975541142455263,0.9349847620536065,1.0433765148349352,,,,,,,,,,,,,,,,,,,,,,,,,
43,3044.854,2936.7342724,812.1675949,836.4500752,0.00426,0.0041088,0.0041088,0.0039185,1.0367990654205608,0.9536847741433022,1.0871506954191654,,,,,,,,,,,,,,,,,,,,,,,,,
44,2226.44,2217.6552292,613.3029232,621.3693247,0.003115,0.0031027,0.0031027,0.0029109,1.0039642891674994,0.9381828729815967,1.0701157717544403,,,,,,,,,,,,,,,,,,,,,,,,,
45,3231.349,3029.0918858,837.7095248,863.5540101,0.004521,0.004238,0.004238,0.0040455,1.0667767815007079,0.9545776309579991,1.117538005190953,,,,,,,,,,,,,,,,,,,,,,,,,
46,1466.862,1879.5102337,519.7873435,491.4391886,0.0020523,0.0026296,0.0026296,0.0023022,0.7804609066017645,0.8754943717675692,0.8914516549387542,,,,,,,,,,,,,,,,,,,,,,,,,
47,2089.946,1878.8536873,519.6057726,509.1608005,0.002924,0.0026287,0.0026287,0.0023853,1.112336896564842,0.9074067029330087,1.2258416132142707,,,,,,,,,,,,,,,,,,,,,,,,,
48,1905.782,1715.3139586,474.3780959,501.2812877,0.0026664,0.0023999,0.0023999,0.0023483,1.1110462935955665,0.9784991041293388,1.135459694246902,,,,,,,,,,,,,,,,,,,,,,,,,
49,4668.97,4208.4652334,1163.8707387,1182.8671036,0.0065323,0.005888,0.005888,0.0055413,1.1094259510869566,0.9411175271739131,1.1788389006189883,,,,,,,,,,,,,,,,,,,,,,,,,
50,3402.816,3098.3268836,856.8567871,892.0357798,0.0047609,0.0043349,0.0043349,0.0041789,1.0982721631410184,0.964013010680754,1.1392711000502524,,,,,,,,,,,,,,,,,,,,,,,,,
51,2142.075,1833.3943601,507.0337831,519.9345196,0.002997,0.0025651,0.0025651,0.0024357,1.1683755019297495,0.9495536236404039,1.2304470993964776,,,,,,,,,,,,,,,,,,,,,,,,,
52,5583.653,5802.6036424,1604.7371697,1550.6347921,0.0078121,0.0081184,0.0081184,0.0072642,0.9622708908159243,0.8947822230981475,1.0754246854436826,,,,,,,,,,,,,,,,,,,,,,,,,
53,2381.882,2002.5439643,553.812897,549.4384474,0.0033325,0.0028018,0.0028018,0.0025739,1.1894139481761723,0.9186594332215005,1.2947278449046193,,,,,,,,,,,,,,,,,,,,,,,,,
54,1351.656,1390.8431127,384.6441663,384.9847669,0.0018911,0.0019459,0.0019459,0.0018035,0.9718382239580656,0.9268204943727838,1.0485722206820072,,,,,,,,,,,,,,,,,,,,,,,,,
55,22534.45,20405.3190984,5643.18641,6054.0427369,0.0315279,0.028549,0.028549,0.0283612,1.1043434095765174,0.9934218361413709,1.1116560653286884,,,,,,,,,,,,,,,,,,,,,,,,,
56,11912.92,12537.4895936,3467.3013712,3329.2072886,0.0166673,0.0175412,0.0175412,0.0155963,0.9501801473103322,0.8891238911819032,1.068670133300847,,,,,,,,,,,,,,,,,,,,,,,,,
57,3589.258,4180.4261866,1156.1164092,1182.1846125,0.0050217,0.0058488,0.0058488,0.0055382,0.8585863766926548,0.9468950895910272,0.906738651547434,,,,,,,,,,,,,,,,,,,,,,,,,
58,3028.167,2482.6081813,686.576901,685.9215069,0.0042367,0.0034734,0.0034734,0.0032133,1.2197558588126909,0.9251166004491276,1.3184887810039525,,,,,,,,,,,,,,,,,,,,,,,,,
59,1427.588,1285.7123254,355.5697555,367.4600566,0.0019973,0.0017988,0.0017988,0.0017214,1.1103513453413387,0.9569713142094731,1.1602765191123503,,,,,,,,,,,,,,,,,,,,,,,,,
60,4964.204,4927.3929688,1362.6935655,1340.5059286,0.0069454,0.0068939,0.0068939,0.0062798,1.0074703723581717,0.9109212492203254,1.1059906366444792,,,,,,,,,,,,,,,,,,,,,,,,,
61,33000.22,41569.4284002,11496.2197987,14501.9726363,0.0461705,0.0581596,0.0581596,0.067937,0.7938586235118537,1.1681132607514495,0.679607577608667,,,,,,,,,,,,,,,,,,,,,,,,,
62,10043.19,8676.8934055,2399.6354436,3119.4616429,0.0140514,0.0121398,0.0121398,0.0146137,1.157465526614936,1.2037842468574442,0.9615224070563922,,,,,,,,,,,,,,,,,,,,,,,,,
63,1536.908,1358.6084539,375.7295207,406.2098159,0.0021503,0.0019008,0.0019008,0.001903,1.1312605218855218,1.0011574074074074,1.1299527062532844,,,,,,,,,,,,,,,,,,,,,,,,,
64,18710.89,12817.4645945,3544.7297668,7132.3756588,0.0261783,0.0179329,0.0179329,0.0334129,1.4597917793552633,1.863217884447022,0.783478836018424,,,,,,,,,,,,,,,,,,,,,,,,,
65,104125.6,121210.3761378,33521.2962889,31365.2243241,0.1456817,0.169585,0.169585,0.1469359,0.8590482648819175,0.8664439661526668,0.9914643051834167,,,,,,,,,,,,,,,,,,,,,,,,,
66,25653.23,20735.444579,5734.4841553,5525.5463588,0.0358913,0.0290109,0.0290109,0.0258854,1.2371660306988064,0.8922646315695135,1.386546083892851,,,,,,,,,,,,,,,,,,,,,,,,,
67,12096.68,12912.6738047,3571.0603191,3914.8413553,0.0169244,0.0180661,0.0180661,0.0183398,0.9368042909094934,1.01514992167651,0.9228235858624412,,,,,,,,,,,,,,,,,,,,,,,,,
68,15929.56,10324.4480711,2855.2743902,2855.6091153,0.022287,0.0144449,0.0144449,0.0133776,1.5428974932329058,0.9261123303034289,1.6659939002511663,,,,,,,,,,,,,,,,,,,,,,,,,
69,7828.591,8583.1186787,2373.7016044,2576.5516672,0.010953,0.0120086,0.0120086,0.0120703,0.91209633096281,1.0051379844444817,0.9074339494461611,,,,,,,,,,,,,,,,,,,,,,,,,
70,5557.087,4814.9472011,1331.5961627,1377.2578484,0.0077749,0.0067366,0.0067366,0.006452,1.1541281952320162,0.9577531692545201,1.205037197768134,,,,,,,,,,,,,,,,,,,,,,,,,
71,22893.65,29368.3914765,8121.9659866,8799.4053625,0.0320304,0.0410892,0.0410892,0.0412224,0.7795333080225461,1.0032417277532781,0.7770144387517467,,,,,,,,,,,,,,,,,,,,,,,,,
